'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:48:15.368 30/03/1989]',0.066,86.987,-0.013,-0.231
'[23:48:15.372 30/03/1989]',0.074,86.553,-0.013,-0.232
'[23:48:15.376 30/03/1989]',0.072,86.553,-0.013,-0.233
'[23:48:15.380 30/03/1989]',0.080,86.408,-0.013,-0.234
'[23:48:15.384 30/03/1989]',0.064,86.118,-0.010,-0.234
'[23:48:15.388 30/03/1989]',0.040,85.974,-0.009,-0.234
'[23:48:15.392 30/03/1989]',0.014,85.684,-0.011,-0.235
'[23:48:15.396 30/03/1989]',-0.012,85.539,-0.012,-0.236
'[23:48:15.400 30/03/1989]',-0.020,85.684,-0.011,-0.238
'[23:48:15.404 30/03/1989]',0.036,85.684,-0.011,-0.238
'[23:48:15.408 30/03/1989]',0.150,85.250,-0.014,-0.238
'[23:48:15.412 30/03/1989]',0.368,85.395,-0.017,-0.238
'[23:48:15.416 30/03/1989]',0.602,85.105,-0.024,-0.238
'[23:48:15.420 30/03/1989]',0.870,84.816,-0.029,-0.238
'[23:48:15.424 30/03/1989]',1.070,84.816,-0.034,-0.239
'[23:48:15.428 30/03/1989]',1.224,84.526,-0.035,-0.239
'[23:48:15.432 30/03/1989]',1.260,84.816,-0.032,-0.240
'[23:48:15.436 30/03/1989]',1.168,84.526,-0.030,-0.241
'[23:48:15.440 30/03/1989]',0.768,84.237,-0.028,-0.241
'[23:48:15.444 30/03/1989]',0.326,84.237,-0.025,-0.240
'[23:48:15.448 30/03/1989]',-0.062,84.237,-0.023,-0.242
'[23:48:15.452 30/03/1989]',-0.262,84.092,-0.022,-0.242
'[23:48:15.456 30/03/1989]',-0.212,83.803,-0.018,-0.242
'[23:48:15.460 30/03/1989]',-0.082,83.658,-0.021,-0.242
'[23:48:15.464 30/03/1989]',-0.012,83.658,-0.018,-0.242
'[23:48:15.468 30/03/1989]',-0.000,83.224,-0.015,-0.242
'[23:48:15.472 30/03/1989]',-0.010,83.658,-0.012,-0.244
'[23:48:15.476 30/03/1989]',-0.016,83.513,-0.011,-0.244
'[23:48:15.480 30/03/1989]',-0.012,83.079,-0.010,-0.245
'[23:48:15.484 30/03/1989]',-0.012,83.079,-0.010,-0.244
'[23:48:15.488 30/03/1989]',-0.008,83.079,-0.010,-0.245
'[23:48:15.492 30/03/1989]',-0.008,82.789,-0.012,-0.246
'[23:48:15.496 30/03/1989]',-0.004,82.500,-0.014,-0.246
'[23:48:15.500 30/03/1989]',-0.000,82.211,-0.016,-0.245
'[23:48:15.504 30/03/1989]',-0.000,82.211,-0.017,-0.246
'[23:48:15.508 30/03/1989]',-0.000,82.355,-0.019,-0.247
'[23:48:15.512 30/03/1989]',0.004,82.211,-0.017,-0.246
'[23:48:15.516 30/03/1989]',0.008,81.921,-0.016,-0.246
'[23:48:15.520 30/03/1989]',0.020,81.342,-0.016,-0.246
'[23:48:15.524 30/03/1989]',0.022,81.487,-0.015,-0.246
'[23:48:15.528 30/03/1989]',0.024,81.342,-0.013,-0.246
'[23:48:15.532 30/03/1989]',0.024,81.342,-0.009,-0.246
'[23:48:15.536 30/03/1989]',0.024,80.908,-0.006,-0.246
'[23:48:15.540 30/03/1989]',0.032,80.763,-0.002,-0.246
'[23:48:15.544 30/03/1989]',0.032,80.474,-0.000,-0.245
'[23:48:15.548 30/03/1989]',0.038,80.618,-0.002,-0.247
'[23:48:15.552 30/03/1989]',0.040,80.329,-0.005,-0.246
'[23:48:15.556 30/03/1989]',0.042,80.474,-0.008,-0.246
'[23:48:15.560 30/03/1989]',0.042,80.329,-0.013,-0.246
'[23:48:15.564 30/03/1989]',0.048,80.618,-0.015,-0.247
'[23:48:15.568 30/03/1989]',0.048,80.184,-0.016,-0.247
'[23:48:15.572 30/03/1989]',0.048,80.184,-0.018,-0.247
'[23:48:15.576 30/03/1989]',0.054,79.605,-0.017,-0.247
'[23:48:15.580 30/03/1989]',0.058,79.750,-0.015,-0.248
'[23:48:15.584 30/03/1989]',0.062,79.895,-0.015,-0.248
'[23:48:15.588 30/03/1989]',0.072,79.750,-0.015,-0.247
'[23:48:15.592 30/03/1989]',0.068,80.039,-0.015,-0.248
'[23:48:15.596 30/03/1989]',0.072,79.750,-0.015,-0.247
'[23:48:15.600 30/03/1989]',0.080,79.895,-0.012,-0.247
'[23:48:15.604 30/03/1989]',0.082,80.329,-0.012,-0.247
'[23:48:15.608 30/03/1989]',0.096,80.763,-0.012,-0.247
'[23:48:15.612 30/03/1989]',0.096,81.487,-0.009,-0.247
'[23:48:15.616 30/03/1989]',0.108,81.921,-0.011,-0.247
'[23:48:15.620 30/03/1989]',0.112,83.658,-0.009,-0.247
'[23:48:15.624 30/03/1989]',0.120,85.105,-0.010,-0.248
'[23:48:15.628 30/03/1989]',0.120,86.408,-0.009,-0.247
'[23:48:15.632 30/03/1989]',0.128,88.434,-0.011,-0.247
'[23:48:15.636 30/03/1989]',0.140,89.737,-0.010,-0.247
'[23:48:15.640 30/03/1989]',0.150,91.763,-0.008,-0.246
'[23:48:15.644 30/03/1989]',0.160,93.789,-0.008,-0.245
'[23:48:15.648 30/03/1989]',0.168,96.105,-0.008,-0.246
'[23:48:15.652 30/03/1989]',0.174,98.132,-0.010,-0.244
'[23:48:15.656 30/03/1989]',0.186,100.158,-0.013,-0.243
'[23:48:15.660 30/03/1989]',0.200,102.618,-0.013,-0.244
'[23:48:15.664 30/03/1989]',0.200,105.079,-0.012,-0.244
'[23:48:15.668 30/03/1989]',0.220,107.395,-0.010,-0.242
'[23:48:15.672 30/03/1989]',0.228,109.711,-0.007,-0.242
'[23:48:15.676 30/03/1989]',0.232,112.026,-0.007,-0.242
'[23:48:15.680 30/03/1989]',0.238,114.776,-0.009,-0.242
'[23:48:15.684 30/03/1989]',0.244,117.382,-0.013,-0.242
'[23:48:15.688 30/03/1989]',0.248,119.553,-0.017,-0.240
'[23:48:15.692 30/03/1989]',0.248,121.724,-0.021,-0.240
'[23:48:15.696 30/03/1989]',0.256,124.039,-0.024,-0.239
'[23:48:15.700 30/03/1989]',0.260,125.921,-0.023,-0.239
'[23:48:15.704 30/03/1989]',0.252,127.079,-0.021,-0.237
'[23:48:15.708 30/03/1989]',0.240,128.671,-0.019,-0.237
'[23:48:15.712 30/03/1989]',0.228,129.974,-0.016,-0.237
'[23:48:15.716 30/03/1989]',0.206,131.132,-0.015,-0.237
'[23:48:15.720 30/03/1989]',0.180,131.421,-0.014,-0.236
'[23:48:15.724 30/03/1989]',0.168,132.434,-0.017,-0.236
'[23:48:15.728 30/03/1989]',0.128,132.724,-0.015,-0.236
'[23:48:15.732 30/03/1989]',0.102,132.289,-0.019,-0.235
'[23:48:15.736 30/03/1989]',0.080,132.145,-0.021,-0.236
'[23:48:15.740 30/03/1989]',0.050,131.711,-0.021,-0.236
'[23:48:15.744 30/03/1989]',0.024,131.421,-0.021,-0.236
'[23:48:15.748 30/03/1989]',-0.000,130.553,-0.018,-0.236
'[23:48:15.752 30/03/1989]',-0.010,129.105,-0.016,-0.235
'[23:48:15.756 30/03/1989]',-0.028,128.237,-0.014,-0.236
'[23:48:15.760 30/03/1989]',-0.044,127.224,-0.013,-0.236
'[23:48:15.764 30/03/1989]',-0.048,126.066,-0.015,-0.235
'[23:48:15.768 30/03/1989]',-0.054,124.618,-0.015,-0.234
'[23:48:15.772 30/03/1989]',-0.060,123.750,-0.017,-0.234
'[23:48:15.776 30/03/1989]',-0.074,122.592,-0.016,-0.234
'[23:48:15.780 30/03/1989]',-0.070,121.724,-0.016,-0.233
'[23:48:15.784 30/03/1989]',-0.072,120.132,-0.018,-0.232
'[23:48:15.788 30/03/1989]',-0.072,119.553,-0.019,-0.233
'[23:48:15.792 30/03/1989]',-0.074,118.395,-0.022,-0.233
'[23:48:15.796 30/03/1989]',-0.062,117.382,-0.023,-0.233
'[23:48:15.800 30/03/1989]',-0.062,116.368,-0.023,-0.231
'[23:48:15.804 30/03/1989]',-0.064,115.500,-0.022,-0.230
'[23:48:15.808 30/03/1989]',-0.058,114.487,-0.022,-0.231
'[23:48:15.812 30/03/1989]',-0.062,113.618,-0.018,-0.230
'[23:48:15.816 30/03/1989]',-0.048,112.750,-0.017,-0.231
'[23:48:15.820 30/03/1989]',-0.048,111.882,-0.018,-0.228
'[23:48:15.824 30/03/1989]',-0.044,110.868,-0.021,-0.230
'[23:48:15.828 30/03/1989]',-0.032,110.434,-0.022,-0.229
'[23:48:15.832 30/03/1989]',-0.028,109.711,-0.024,-0.228
'[23:48:15.836 30/03/1989]',-0.030,108.842,-0.027,-0.228
'[23:48:15.840 30/03/1989]',-0.028,108.553,-0.025,-0.228
'[23:48:15.844 30/03/1989]',-0.028,107.974,-0.025,-0.227
'[23:48:15.848 30/03/1989]',-0.028,107.539,-0.024,-0.226
'[23:48:15.852 30/03/1989]',-0.020,107.250,-0.023,-0.226
'[23:48:15.856 30/03/1989]',-0.018,106.671,-0.024,-0.226
'[23:48:15.860 30/03/1989]',-0.018,105.803,-0.025,-0.224
'[23:48:15.864 30/03/1989]',-0.020,105.658,-0.025,-0.226
'[23:48:15.868 30/03/1989]',-0.008,105.079,-0.025,-0.226
'[23:48:15.872 30/03/1989]',-0.008,104.500,-0.024,-0.225
'[23:48:15.876 30/03/1989]',-0.004,103.921,-0.024,-0.224
'[23:48:15.880 30/03/1989]',-0.008,103.487,-0.024,-0.225
'[23:48:15.884 30/03/1989]',-0.004,102.908,-0.023,-0.224
'[23:48:15.888 30/03/1989]',0.008,102.474,-0.022,-0.225
'[23:48:15.892 30/03/1989]',0.008,101.461,-0.021,-0.225
'[23:48:15.896 30/03/1989]',0.002,101.171,-0.020,-0.225
'[23:48:15.900 30/03/1989]',0.006,100.447,-0.018,-0.223
'[23:48:15.904 30/03/1989]',0.006,99.868,-0.016,-0.223
'[23:48:15.908 30/03/1989]',0.002,99.289,-0.014,-0.223
'[23:48:15.912 30/03/1989]',0.008,98.711,-0.015,-0.222
'[23:48:15.916 30/03/1989]',0.010,98.132,-0.013,-0.223
'[23:48:15.920 30/03/1989]',0.006,97.408,-0.017,-0.221
'[23:48:15.924 30/03/1989]',0.012,96.974,-0.018,-0.222
'[23:48:15.928 30/03/1989]',0.010,96.395,-0.021,-0.221
'[23:48:15.932 30/03/1989]',0.016,96.105,-0.022,-0.222
'[23:48:15.936 30/03/1989]',0.010,95.671,-0.023,-0.221
'[23:48:15.940 30/03/1989]',0.022,94.803,-0.019,-0.220
'[23:48:15.944 30/03/1989]',0.018,94.658,-0.015,-0.220
'[23:48:15.948 30/03/1989]',0.024,94.224,-0.015,-0.220
'[23:48:15.952 30/03/1989]',0.026,94.368,-0.016,-0.219
'[23:48:15.956 30/03/1989]',0.024,94.079,-0.018,-0.219
'[23:48:15.960 30/03/1989]',0.022,94.079,-0.018,-0.219
'[23:48:15.964 30/03/1989]',0.014,93.934,-0.019,-0.219
'[23:48:15.968 30/03/1989]',0.028,93.645,-0.018,-0.218
'[23:48:15.972 30/03/1989]',0.028,93.645,-0.017,-0.217
'[23:48:15.976 30/03/1989]',0.032,93.645,-0.016,-0.217
'[23:48:15.980 30/03/1989]',0.032,93.934,-0.016,-0.218
'[23:48:15.984 30/03/1989]',0.034,94.079,-0.015,-0.218
'[23:48:15.988 30/03/1989]',0.032,94.658,-0.017,-0.217
'[23:48:15.992 30/03/1989]',0.036,94.079,-0.021,-0.215
'[23:48:15.996 30/03/1989]',0.030,94.658,-0.021,-0.216
'[23:48:16.000 30/03/1989]',0.040,94.947,-0.023,-0.216
'[23:48:16.004 30/03/1989]',0.038,95.237,-0.022,-0.215
'[23:48:16.008 30/03/1989]',0.040,95.671,-0.022,-0.215
'[23:48:16.012 30/03/1989]',0.038,95.961,-0.019,-0.213
'[23:48:16.016 30/03/1989]',0.040,96.395,-0.019,-0.212
'[23:48:16.020 30/03/1989]',0.038,96.395,-0.017,-0.212
'[23:48:16.024 30/03/1989]',0.040,96.974,-0.016,-0.211
'[23:48:16.028 30/03/1989]',0.050,96.974,-0.016,-0.211
'[23:48:16.032 30/03/1989]',0.048,97.263,-0.017,-0.211
'[23:48:16.036 30/03/1989]',0.052,97.553,-0.017,-0.209
'[23:48:16.040 30/03/1989]',0.056,97.553,-0.017,-0.208
'[23:48:16.044 30/03/1989]',0.064,97.553,-0.017,-0.207
'[23:48:16.048 30/03/1989]',0.064,98.132,-0.017,-0.207
'[23:48:16.052 30/03/1989]',0.072,97.987,-0.016,-0.205
'[23:48:16.056 30/03/1989]',0.078,98.132,-0.015,-0.206
'[23:48:16.060 30/03/1989]',0.076,98.132,-0.015,-0.205
'[23:48:16.064 30/03/1989]',0.084,98.132,-0.017,-0.205
'[23:48:16.068 30/03/1989]',0.086,98.132,-0.015,-0.204
'[23:48:16.072 30/03/1989]',0.084,98.132,-0.015,-0.202
'[23:48:16.076 30/03/1989]',0.096,97.842,-0.016,-0.203
'[23:48:16.080 30/03/1989]',0.108,98.132,-0.017,-0.203
'[23:48:16.084 30/03/1989]',0.110,97.987,-0.016,-0.200
'[23:48:16.088 30/03/1989]',0.126,97.987,-0.016,-0.199
'[23:48:16.092 30/03/1989]',0.126,97.408,-0.016,-0.198
'[23:48:16.096 30/03/1989]',0.136,97.408,-0.014,-0.198
'[23:48:16.100 30/03/1989]',0.122,97.118,-0.013,-0.197
'[23:48:16.104 30/03/1989]',0.124,96.829,-0.015,-0.196
'[23:48:16.108 30/03/1989]',0.120,96.395,-0.016,-0.195
'[23:48:16.112 30/03/1989]',0.116,96.395,-0.016,-0.196
'[23:48:16.116 30/03/1989]',0.118,95.816,-0.016,-0.195
'[23:48:16.120 30/03/1989]',0.122,95.816,-0.017,-0.195
'[23:48:16.124 30/03/1989]',0.116,95.237,-0.018,-0.194
'[23:48:16.128 30/03/1989]',0.108,94.658,-0.019,-0.193
'[23:48:16.132 30/03/1989]',0.096,94.658,-0.019,-0.194
'[23:48:16.136 30/03/1989]',0.084,94.224,-0.019,-0.194
'[23:48:16.140 30/03/1989]',0.078,94.224,-0.018,-0.194
'[23:48:16.144 30/03/1989]',0.060,93.645,-0.018,-0.192
'[23:48:16.148 30/03/1989]',0.062,93.500,-0.017,-0.191
'[23:48:16.152 30/03/1989]',0.052,92.632,-0.015,-0.191
'[23:48:16.156 30/03/1989]',0.050,92.053,-0.015,-0.188
'[23:48:16.160 30/03/1989]',0.042,92.487,-0.017,-0.189
'[23:48:16.164 30/03/1989]',0.050,92.487,-0.019,-0.191
'[23:48:16.168 30/03/1989]',0.050,91.763,-0.020,-0.189
'[23:48:16.172 30/03/1989]',0.048,91.618,-0.018,-0.187
'[23:48:16.176 30/03/1989]',0.046,91.763,-0.016,-0.187
'[23:48:16.180 30/03/1989]',0.058,91.184,-0.012,-0.187
'[23:48:16.184 30/03/1989]',0.056,90.750,-0.007,-0.186
'[23:48:16.188 30/03/1989]',0.058,90.605,-0.007,-0.184
'[23:48:16.192 30/03/1989]',0.052,90.316,-0.008,-0.185
'[23:48:16.196 30/03/1989]',0.050,90.026,-0.008,-0.183
'[23:48:16.200 30/03/1989]',0.056,89.882,-0.010,-0.182
'[23:48:16.204 30/03/1989]',0.054,89.303,-0.011,-0.181
'[23:48:16.208 30/03/1989]',0.064,89.013,-0.017,-0.182
'[23:48:16.212 30/03/1989]',0.062,88.868,-0.013,-0.181
'[23:48:16.216 30/03/1989]',0.062,88.434,-0.011,-0.180
'[23:48:16.220 30/03/1989]',0.074,88.289,-0.012,-0.179
'[23:48:16.224 30/03/1989]',0.072,88.000,-0.012,-0.180
'[23:48:16.228 30/03/1989]',0.064,87.855,-0.012,-0.179
'[23:48:16.232 30/03/1989]',0.078,87.711,-0.015,-0.179
'[23:48:16.236 30/03/1989]',0.066,87.276,-0.016,-0.177
'[23:48:16.240 30/03/1989]',0.042,87.132,-0.016,-0.176
'[23:48:16.244 30/03/1989]',0.020,86.842,-0.013,-0.176
'[23:48:16.248 30/03/1989]',-0.014,86.987,-0.012,-0.176
'[23:48:16.252 30/03/1989]',-0.022,86.263,-0.012,-0.175
'[23:48:16.256 30/03/1989]',0.022,86.553,-0.009,-0.175
'[23:48:16.260 30/03/1989]',0.132,86.408,-0.011,-0.174
'[23:48:16.264 30/03/1989]',0.330,86.408,-0.013,-0.174
'[23:48:16.268 30/03/1989]',0.560,85.974,-0.014,-0.172
'[23:48:16.272 30/03/1989]',0.850,85.974,-0.017,-0.171
'[23:48:16.276 30/03/1989]',1.080,85.974,-0.018,-0.171
'[23:48:16.280 30/03/1989]',1.248,85.974,-0.019,-0.170
'[23:48:16.284 30/03/1989]',1.336,85.974,-0.014,-0.170
'[23:48:16.288 30/03/1989]',1.280,85.539,-0.011,-0.169
'[23:48:16.292 30/03/1989]',0.934,85.395,-0.010,-0.169
'[23:48:16.296 30/03/1989]',0.450,85.395,-0.008,-0.169
'[23:48:16.300 30/03/1989]',0.054,85.539,-0.007,-0.167
'[23:48:16.304 30/03/1989]',-0.248,84.961,-0.007,-0.166
'[23:48:16.308 30/03/1989]',-0.240,84.816,-0.007,-0.165
'[23:48:16.312 30/03/1989]',-0.112,84.816,-0.008,-0.164
'[23:48:16.316 30/03/1989]',-0.024,84.816,-0.011,-0.164
'[23:48:16.320 30/03/1989]',0.006,84.382,-0.012,-0.163
'[23:48:16.324 30/03/1989]',-0.010,84.237,-0.014,-0.163
'[23:48:16.328 30/03/1989]',-0.016,84.237,-0.013,-0.161
'[23:48:16.332 30/03/1989]',-0.012,84.382,-0.011,-0.161
'[23:48:16.336 30/03/1989]',-0.018,83.947,-0.009,-0.160
'[23:48:16.340 30/03/1989]',-0.014,83.803,-0.007,-0.159
'[23:48:16.344 30/03/1989]',-0.012,83.513,-0.006,-0.158
'[23:48:16.348 30/03/1989]',-0.016,83.368,-0.006,-0.158
'[23:48:16.352 30/03/1989]',-0.000,82.789,-0.007,-0.155
'[23:48:16.356 30/03/1989]',-0.002,82.934,-0.005,-0.156
'[23:48:16.360 30/03/1989]',-0.002,82.500,-0.005,-0.157
'[23:48:16.364 30/03/1989]',0.004,82.500,-0.008,-0.155
'[23:48:16.368 30/03/1989]',0.012,81.921,-0.007,-0.153
'[23:48:16.372 30/03/1989]',0.016,81.921,-0.005,-0.153
'[23:48:16.376 30/03/1989]',0.024,81.632,-0.006,-0.152
'[23:48:16.380 30/03/1989]',0.020,81.776,-0.004,-0.153
'[23:48:16.384 30/03/1989]',0.024,81.342,-0.005,-0.153
'[23:48:16.388 30/03/1989]',0.026,81.197,-0.006,-0.152
'[23:48:16.392 30/03/1989]',0.034,80.908,-0.008,-0.152
'[23:48:16.396 30/03/1989]',0.032,81.197,-0.007,-0.151
'[23:48:16.400 30/03/1989]',0.044,81.053,-0.006,-0.150
'[23:48:16.404 30/03/1989]',0.044,80.763,-0.006,-0.150
'[23:48:16.408 30/03/1989]',0.036,80.763,-0.004,-0.150
'[23:48:16.412 30/03/1989]',0.050,80.763,-0.002,-0.151
'[23:48:16.416 30/03/1989]',0.042,81.053,-0.000,-0.152
'[23:48:16.420 30/03/1989]',0.048,80.474,-0.002,-0.149
'[23:48:16.424 30/03/1989]',0.050,80.474,-0.003,-0.150
'[23:48:16.428 30/03/1989]',0.060,80.039,-0.002,-0.148
'[23:48:16.432 30/03/1989]',0.068,80.184,-0.004,-0.148
'[23:48:16.436 30/03/1989]',0.066,79.895,-0.006,-0.149
'[23:48:16.440 30/03/1989]',0.066,80.184,-0.006,-0.148
'[23:48:16.444 30/03/1989]',0.080,80.039,-0.004,-0.148
'[23:48:16.448 30/03/1989]',0.080,80.184,-0.004,-0.148
'[23:48:16.452 30/03/1989]',0.088,80.039,-0.002,-0.146
'[23:48:16.456 30/03/1989]',0.088,80.763,-0.000,-0.145
'[23:48:16.460 30/03/1989]',0.098,81.053,0.001,-0.145
'[23:48:16.464 30/03/1989]',0.096,81.921,-0.002,-0.146
'[23:48:16.468 30/03/1989]',0.104,82.934,-0.003,-0.144
'[23:48:16.472 30/03/1989]',0.114,84.237,-0.003,-0.144
'[23:48:16.476 30/03/1989]',0.122,84.961,-0.006,-0.142
'[23:48:16.480 30/03/1989]',0.132,87.132,-0.004,-0.142
'[23:48:16.484 30/03/1989]',0.138,88.289,-0.007,-0.140
'[23:48:16.488 30/03/1989]',0.150,90.171,-0.007,-0.138
'[23:48:16.492 30/03/1989]',0.156,91.908,-0.009,-0.138
'[23:48:16.496 30/03/1989]',0.168,94.079,-0.008,-0.138
'[23:48:16.500 30/03/1989]',0.178,96.250,-0.005,-0.137
'[23:48:16.504 30/03/1989]',0.178,98.855,-0.000,-0.136
'[23:48:16.508 30/03/1989]',0.192,101.026,-0.002,-0.136
'[23:48:16.512 30/03/1989]',0.208,103.342,0.000,-0.134
'[23:48:16.516 30/03/1989]',0.220,105.658,0.000,-0.134
'[23:48:16.520 30/03/1989]',0.232,107.829,-0.002,-0.131
'[23:48:16.524 30/03/1989]',0.238,110.289,-0.003,-0.131
'[23:48:16.528 30/03/1989]',0.250,112.750,-0.003,-0.130
'[23:48:16.532 30/03/1989]',0.256,115.500,-0.006,-0.130
'[23:48:16.536 30/03/1989]',0.264,117.526,-0.007,-0.128
'[23:48:16.540 30/03/1989]',0.272,119.842,-0.006,-0.127
'[23:48:16.544 30/03/1989]',0.268,122.303,-0.004,-0.128
'[23:48:16.548 30/03/1989]',0.282,124.184,-0.004,-0.126
'[23:48:16.552 30/03/1989]',0.276,125.776,-0.002,-0.127
'[23:48:16.556 30/03/1989]',0.278,127.513,-0.002,-0.124
'[23:48:16.560 30/03/1989]',0.262,128.816,-0.005,-0.124
'[23:48:16.564 30/03/1989]',0.256,130.263,-0.007,-0.124
'[23:48:16.568 30/03/1989]',0.234,131.132,-0.009,-0.123
'[23:48:16.572 30/03/1989]',0.216,131.711,-0.011,-0.121
'[23:48:16.576 30/03/1989]',0.192,132.000,-0.017,-0.121
'[23:48:16.580 30/03/1989]',0.160,132.289,-0.018,-0.121
'[23:48:16.584 30/03/1989]',0.132,132.434,-0.019,-0.119
'[23:48:16.588 30/03/1989]',0.104,131.855,-0.015,-0.117
'[23:48:16.592 30/03/1989]',0.072,131.711,-0.012,-0.117
'[23:48:16.596 30/03/1989]',0.040,131.132,-0.006,-0.117
'[23:48:16.600 30/03/1989]',0.020,129.829,-0.004,-0.116
'[23:48:16.604 30/03/1989]',-0.000,128.961,-0.004,-0.114
'[23:48:16.608 30/03/1989]',-0.018,128.237,-0.004,-0.115
'[23:48:16.612 30/03/1989]',-0.026,126.645,-0.004,-0.114
'[23:48:16.616 30/03/1989]',-0.052,126.355,-0.006,-0.113
'[23:48:16.620 30/03/1989]',-0.056,125.342,-0.008,-0.112
'[23:48:16.624 30/03/1989]',-0.060,124.039,-0.009,-0.110
'[23:48:16.628 30/03/1989]',-0.062,122.447,-0.011,-0.110
'[23:48:16.632 30/03/1989]',-0.064,121.434,-0.011,-0.109
'[23:48:16.636 30/03/1989]',-0.062,120.132,-0.011,-0.108
'[23:48:16.640 30/03/1989]',-0.066,119.263,-0.009,-0.107
'[23:48:16.644 30/03/1989]',-0.062,118.395,-0.009,-0.108
'[23:48:16.648 30/03/1989]',-0.064,117.816,-0.009,-0.107
'[23:48:16.652 30/03/1989]',-0.060,116.658,-0.008,-0.106
'[23:48:16.656 30/03/1989]',-0.062,115.500,-0.008,-0.106
'[23:48:16.660 30/03/1989]',-0.054,114.487,-0.009,-0.104
'[23:48:16.664 30/03/1989]',-0.062,114.053,-0.011,-0.105
'[23:48:16.668 30/03/1989]',-0.052,113.184,-0.010,-0.102
'[23:48:16.672 30/03/1989]',-0.040,112.026,-0.011,-0.104
'[23:48:16.676 30/03/1989]',-0.040,111.447,-0.011,-0.101
'[23:48:16.680 30/03/1989]',-0.034,110.868,-0.010,-0.100
'[23:48:16.684 30/03/1989]',-0.036,110.000,-0.011,-0.100
'[23:48:16.688 30/03/1989]',-0.032,109.711,-0.011,-0.099
'[23:48:16.692 30/03/1989]',-0.024,109.132,-0.011,-0.099
'[23:48:16.696 30/03/1989]',-0.026,108.553,-0.011,-0.098
'[23:48:16.700 30/03/1989]',-0.024,108.118,-0.010,-0.097
'[23:48:16.704 30/03/1989]',-0.024,107.829,-0.009,-0.096
'[23:48:16.708 30/03/1989]',-0.020,107.250,-0.010,-0.096
'[23:48:16.712 30/03/1989]',-0.008,107.250,-0.006,-0.096
'[23:48:16.716 30/03/1989]',-0.010,106.526,-0.005,-0.096
'[23:48:16.720 30/03/1989]',-0.014,106.092,-0.003,-0.096
'[23:48:16.724 30/03/1989]',-0.016,105.513,-0.004,-0.094
'[23:48:16.728 30/03/1989]',-0.010,104.645,-0.001,-0.094
'[23:48:16.732 30/03/1989]',-0.010,104.645,-0.000,-0.094
'[23:48:16.736 30/03/1989]',-0.008,103.632,-0.002,-0.093
'[23:48:16.740 30/03/1989]',-0.004,103.342,-0.002,-0.093
'[23:48:16.744 30/03/1989]',-0.010,102.329,-0.005,-0.091
'[23:48:16.748 30/03/1989]',-0.000,101.895,-0.009,-0.091
'[23:48:16.752 30/03/1989]',-0.002,101.026,-0.014,-0.090
'[23:48:16.756 30/03/1989]',-0.000,100.447,-0.015,-0.089
'[23:48:16.760 30/03/1989]',-0.000,99.289,-0.018,-0.089
'[23:48:16.764 30/03/1989]',0.008,99.145,-0.019,-0.089
'[23:48:16.768 30/03/1989]',0.004,98.132,-0.017,-0.088
'[23:48:16.772 30/03/1989]',0.008,97.553,-0.014,-0.088
'[23:48:16.776 30/03/1989]',0.008,97.118,-0.009,-0.088
'[23:48:16.780 30/03/1989]',0.006,96.974,-0.001,-0.088
'[23:48:16.784 30/03/1989]',0.012,96.395,0.006,-0.086
'[23:48:16.788 30/03/1989]',0.016,95.816,0.003,-0.086
'[23:48:16.792 30/03/1989]',0.018,95.526,0.006,-0.085
'[23:48:16.796 30/03/1989]',0.006,95.237,0.004,-0.085
'[23:48:16.800 30/03/1989]',0.012,95.237,0.002,-0.084
'[23:48:16.804 30/03/1989]',0.022,94.513,-0.000,-0.084
'[23:48:16.808 30/03/1989]',0.024,94.079,-0.004,-0.083
'[23:48:16.812 30/03/1989]',0.024,93.500,-0.006,-0.083
'[23:48:16.816 30/03/1989]',0.020,93.645,-0.009,-0.081
'[23:48:16.820 30/03/1989]',0.020,93.645,-0.011,-0.081
'[23:48:16.824 30/03/1989]',0.024,93.500,-0.009,-0.081
'[23:48:16.828 30/03/1989]',0.022,93.789,-0.008,-0.080
'[23:48:16.832 30/03/1989]',0.032,93.500,-0.005,-0.078
'[23:48:16.836 30/03/1989]',0.024,93.500,-0.002,-0.078
'[23:48:16.840 30/03/1989]',0.026,93.645,0.000,-0.077
'[23:48:16.844 30/03/1989]',0.024,93.934,0.002,-0.077
'[23:48:16.848 30/03/1989]',0.038,94.079,0.002,-0.077
'[23:48:16.852 30/03/1989]',0.040,94.079,0.002,-0.075
'[23:48:16.856 30/03/1989]',0.044,94.513,0.002,-0.075
'[23:48:16.860 30/03/1989]',0.036,94.513,-0.002,-0.074
'[23:48:16.864 30/03/1989]',0.036,94.803,-0.003,-0.074
'[23:48:16.868 30/03/1989]',0.040,95.092,-0.007,-0.073
'[23:48:16.872 30/03/1989]',0.040,95.382,-0.009,-0.071
'[23:48:16.876 30/03/1989]',0.048,95.816,-0.013,-0.071
'[23:48:16.880 30/03/1989]',0.044,96.250,-0.019,-0.071
'[23:48:16.884 30/03/1989]',0.042,96.395,-0.018,-0.070
'[23:48:16.888 30/03/1989]',0.048,96.684,-0.020,-0.069
'[23:48:16.892 30/03/1989]',0.050,96.539,-0.017,-0.069
'[23:48:16.896 30/03/1989]',0.046,96.974,-0.008,-0.069
'[23:48:16.900 30/03/1989]',0.060,97.553,-0.002,-0.067
'[23:48:16.904 30/03/1989]',0.058,97.408,0.003,-0.065
