'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:12:20.292 09/02/1989]',0.040,88.820,0.011,-0.026
'[23:12:20.296 09/02/1989]',-0.000,88.590,0.005,-0.029
'[23:12:20.300 09/02/1989]',-0.024,88.820,0.006,-0.029
'[23:12:20.304 09/02/1989]',0.010,88.131,0.006,-0.029
'[23:12:20.308 09/02/1989]',0.008,88.361,0.000,-0.029
'[23:12:20.312 09/02/1989]',0.012,88.131,0.001,-0.038
'[23:12:20.316 09/02/1989]',0.018,88.131,-0.005,-0.029
'[23:12:20.320 09/02/1989]',-0.000,87.902,-0.003,-0.029
'[23:12:20.324 09/02/1989]',0.006,87.443,-0.005,-0.024
'[23:12:20.328 09/02/1989]',-0.038,87.213,-0.005,-0.029
'[23:12:20.332 09/02/1989]',-0.106,87.213,-0.005,-0.021
'[23:12:20.336 09/02/1989]',-0.078,86.984,-0.003,-0.026
'[23:12:20.340 09/02/1989]',0.012,87.213,-0.004,-0.029
'[23:12:20.344 09/02/1989]',0.362,86.295,-0.003,-0.024
'[23:12:20.348 09/02/1989]',0.786,86.984,-0.005,-0.019
'[23:12:20.352 09/02/1989]',1.274,86.066,-0.005,-0.019
'[23:12:20.356 09/02/1989]',1.568,85.836,-0.005,-0.019
'[23:12:20.360 09/02/1989]',1.772,85.377,-0.005,-0.012
'[23:12:20.364 09/02/1989]',1.434,85.607,-0.004,-0.014
'[23:12:20.368 09/02/1989]',0.956,85.377,0.000,-0.010
'[23:12:20.372 09/02/1989]',0.540,86.295,0.004,-0.014
'[23:12:20.376 09/02/1989]',-0.024,85.607,0.005,-0.007
'[23:12:20.380 09/02/1989]',-0.364,85.836,0.006,-0.021
'[23:12:20.384 09/02/1989]',-0.608,85.377,0.004,-0.019
'[23:12:20.388 09/02/1989]',-0.792,85.377,0.001,-0.019
'[23:12:20.392 09/02/1989]',-0.862,85.148,-0.000,-0.021
'[23:12:20.396 09/02/1989]',-0.772,85.148,-0.000,-0.019
'[23:12:20.400 09/02/1989]',-0.610,84.918,-0.000,-0.012
'[23:12:20.404 09/02/1989]',-0.458,84.918,0.002,-0.019
'[23:12:20.408 09/02/1989]',-0.340,85.148,0.001,-0.019
'[23:12:20.412 09/02/1989]',-0.202,85.377,-0.002,-0.019
'[23:12:20.416 09/02/1989]',-0.088,84.918,-0.002,-0.010
'[23:12:20.420 09/02/1989]',-0.072,84.689,-0.004,-0.010
'[23:12:20.424 09/02/1989]',-0.054,84.918,-0.004,-0.002
'[23:12:20.428 09/02/1989]',-0.046,84.000,-0.003,-0.000
'[23:12:20.432 09/02/1989]',-0.026,84.000,-0.005,0.010
'[23:12:20.436 09/02/1989]',-0.030,83.541,-0.005,0.010
'[23:12:20.440 09/02/1989]',-0.040,83.312,-0.003,0.017
'[23:12:20.444 09/02/1989]',-0.032,83.082,-0.000,0.024
'[23:12:20.448 09/02/1989]',0.002,83.312,-0.000,0.026
'[23:12:20.452 09/02/1989]',-0.022,81.934,0.001,0.038
'[23:12:20.456 09/02/1989]',0.038,81.705,0.002,0.040
'[23:12:20.460 09/02/1989]',0.012,82.623,0.004,0.038
'[23:12:20.464 09/02/1989]',-0.014,81.705,0.004,0.045
'[23:12:20.468 09/02/1989]',0.016,81.475,0.007,0.050
'[23:12:20.472 09/02/1989]',-0.018,81.475,0.009,0.048
'[23:12:20.476 09/02/1989]',-0.010,81.705,0.011,0.052
'[23:12:20.480 09/02/1989]',0.014,81.246,0.008,0.059
'[23:12:20.484 09/02/1989]',-0.006,81.246,0.011,0.064
'[23:12:20.488 09/02/1989]',0.016,81.016,0.011,0.064
'[23:12:20.492 09/02/1989]',0.040,80.787,0.013,0.067
'[23:12:20.496 09/02/1989]',0.054,80.787,0.013,0.067
'[23:12:20.500 09/02/1989]',0.064,80.787,0.011,0.071
'[23:12:20.504 09/02/1989]',0.052,80.557,0.009,0.081
'[23:12:20.508 09/02/1989]',0.058,79.869,0.009,0.081
'[23:12:20.512 09/02/1989]',0.028,79.869,0.009,0.076
'[23:12:20.516 09/02/1989]',0.048,80.098,0.011,0.078
'[23:12:20.520 09/02/1989]',0.028,80.328,0.010,0.078
'[23:12:20.524 09/02/1989]',0.018,80.787,0.013,0.078
'[23:12:20.528 09/02/1989]',0.060,81.016,0.009,0.086
'[23:12:20.532 09/02/1989]',0.080,81.934,0.009,0.086
'[23:12:20.536 09/02/1989]',0.080,82.393,0.011,0.095
'[23:12:20.540 09/02/1989]',0.074,83.312,0.011,0.095
'[23:12:20.544 09/02/1989]',0.046,85.377,0.011,0.097
'[23:12:20.548 09/02/1989]',0.066,87.672,0.012,0.097
'[23:12:20.552 09/02/1989]',0.080,90.885,0.015,0.102
'[23:12:20.556 09/02/1989]',0.074,94.328,0.013,0.102
'[23:12:20.560 09/02/1989]',0.104,98.459,0.013,0.109
'[23:12:20.564 09/02/1989]',0.114,102.361,0.013,0.114
'[23:12:20.568 09/02/1989]',0.082,106.492,0.014,0.114
'[23:12:20.572 09/02/1989]',0.100,112.000,0.016,0.109
'[23:12:20.576 09/02/1989]',0.104,117.508,0.019,0.114
'[23:12:20.580 09/02/1989]',0.104,122.557,0.017,0.114
'[23:12:20.584 09/02/1989]',0.082,127.607,0.018,0.116
'[23:12:20.588 09/02/1989]',0.122,132.656,0.017,0.119
'[23:12:20.592 09/02/1989]',0.100,138.164,0.018,0.121
'[23:12:20.596 09/02/1989]',0.084,142.525,0.018,0.124
'[23:12:20.600 09/02/1989]',0.096,146.885,0.019,0.124
'[23:12:20.604 09/02/1989]',0.084,151.476,0.018,0.128
'[23:12:20.608 09/02/1989]',0.112,155.148,0.018,0.131
'[23:12:20.612 09/02/1989]',0.074,158.361,0.016,0.131
'[23:12:20.616 09/02/1989]',0.100,160.885,0.017,0.131
'[23:12:20.620 09/02/1989]',0.064,162.492,0.015,0.133
'[23:12:20.624 09/02/1989]',0.072,163.180,0.017,0.140
'[23:12:20.628 09/02/1989]',0.114,163.639,0.015,0.143
'[23:12:20.632 09/02/1989]',0.072,164.328,0.015,0.138
'[23:12:20.636 09/02/1989]',0.068,163.410,0.014,0.143
'[23:12:20.640 09/02/1989]',0.106,163.180,0.011,0.143
'[23:12:20.644 09/02/1989]',0.096,161.344,0.013,0.150
'[23:12:20.648 09/02/1989]',0.090,160.656,0.011,0.145
'[23:12:20.652 09/02/1989]',0.090,158.820,0.014,0.145
'[23:12:20.656 09/02/1989]',0.066,157.443,0.011,0.147
'[23:12:20.660 09/02/1989]',0.088,155.377,0.013,0.150
'[23:12:20.664 09/02/1989]',0.108,153.541,0.009,0.145
'[23:12:20.668 09/02/1989]',0.136,151.476,0.012,0.152
'[23:12:20.672 09/02/1989]',0.148,149.639,0.010,0.152
'[23:12:20.676 09/02/1989]',0.140,147.574,0.011,0.162
'[23:12:20.680 09/02/1989]',0.150,145.738,0.009,0.162
'[23:12:20.684 09/02/1989]',0.152,143.213,0.008,0.159
'[23:12:20.688 09/02/1989]',0.142,141.377,0.006,0.164
'[23:12:20.692 09/02/1989]',0.134,139.541,0.004,0.164
'[23:12:20.696 09/02/1989]',0.122,137.705,0.008,0.171
'[23:12:20.700 09/02/1989]',0.118,136.098,0.004,0.171
'[23:12:20.704 09/02/1989]',0.132,134.262,0.004,0.171
'[23:12:20.708 09/02/1989]',0.144,133.115,-0.000,0.181
'[23:12:20.712 09/02/1989]',0.128,131.738,-0.000,0.181
'[23:12:20.716 09/02/1989]',0.128,130.590,-0.005,0.181
'[23:12:20.720 09/02/1989]',0.102,129.213,-0.006,0.188
'[23:12:20.724 09/02/1989]',0.110,128.066,-0.010,0.181
'[23:12:20.728 09/02/1989]',0.092,127.607,-0.009,0.181
'[23:12:20.732 09/02/1989]',0.100,126.918,-0.014,0.185
'[23:12:20.736 09/02/1989]',0.066,126.000,-0.011,0.183
'[23:12:20.740 09/02/1989]',0.064,125.082,-0.017,0.188
'[23:12:20.744 09/02/1989]',0.096,123.935,-0.014,0.188
'[23:12:20.748 09/02/1989]',0.128,123.246,-0.015,0.192
'[23:12:20.752 09/02/1989]',0.096,122.098,-0.013,0.183
'[23:12:20.756 09/02/1989]',0.160,121.869,-0.014,0.185
'[23:12:20.760 09/02/1989]',0.072,120.262,-0.013,0.190
'[23:12:20.764 09/02/1989]',0.104,119.574,-0.014,0.192
'[23:12:20.768 09/02/1989]',0.096,118.197,-0.016,0.192
'[23:12:20.772 09/02/1989]',0.086,117.508,-0.015,0.192
'[23:12:20.776 09/02/1989]',0.136,114.984,-0.015,0.200
'[23:12:20.780 09/02/1989]',0.112,113.607,-0.014,0.200
'[23:12:20.784 09/02/1989]',0.090,112.000,-0.014,0.202
'[23:12:20.788 09/02/1989]',0.140,110.164,-0.013,0.204
'[23:12:20.792 09/02/1989]',0.064,108.328,-0.012,0.209
'[23:12:20.796 09/02/1989]',0.112,106.262,-0.011,0.209
'[23:12:20.800 09/02/1989]',0.120,105.115,-0.013,0.211
'[23:12:20.804 09/02/1989]',0.108,103.738,-0.013,0.209
'[23:12:20.808 09/02/1989]',0.128,102.361,-0.015,0.216
'[23:12:20.812 09/02/1989]',0.138,100.754,-0.015,0.211
'[23:12:20.816 09/02/1989]',0.144,99.836,-0.019,0.226
'[23:12:20.820 09/02/1989]',0.112,98.689,-0.016,0.219
'[23:12:20.824 09/02/1989]',0.116,98.230,-0.019,0.221
'[23:12:20.828 09/02/1989]',0.132,97.312,-0.018,0.219
'[23:12:20.832 09/02/1989]',0.120,98.000,-0.018,0.226
'[23:12:20.836 09/02/1989]',0.124,97.312,-0.015,0.226
'[23:12:20.840 09/02/1989]',0.118,96.853,-0.013,0.223
'[23:12:20.844 09/02/1989]',0.110,97.312,-0.013,0.228
'[23:12:20.848 09/02/1989]',0.088,98.230,-0.013,0.221
'[23:12:20.852 09/02/1989]',0.092,99.148,-0.013,0.228
'[23:12:20.856 09/02/1989]',0.114,99.377,-0.014,0.228
'[23:12:20.860 09/02/1989]',0.152,100.066,-0.014,0.228
'[23:12:20.864 09/02/1989]',0.098,100.525,-0.013,0.226
'[23:12:20.868 09/02/1989]',0.090,100.984,-0.013,0.230
'[23:12:20.872 09/02/1989]',0.066,103.279,-0.013,0.228
'[23:12:20.876 09/02/1989]',0.064,103.508,-0.013,0.228
'[23:12:20.880 09/02/1989]',0.072,104.656,-0.014,0.226
'[23:12:20.884 09/02/1989]',0.082,104.656,-0.012,0.230
'[23:12:20.888 09/02/1989]',0.110,105.574,-0.013,0.230
'[23:12:20.892 09/02/1989]',0.092,106.262,-0.012,0.228
'[23:12:20.896 09/02/1989]',0.116,106.262,-0.013,0.242
'[23:12:20.900 09/02/1989]',0.094,106.721,-0.012,0.233
'[23:12:20.904 09/02/1989]',0.072,106.492,-0.009,0.240
'[23:12:20.908 09/02/1989]',0.092,106.951,-0.007,0.238
'[23:12:20.912 09/02/1989]',0.048,107.410,-0.004,0.238
'[23:12:20.916 09/02/1989]',0.064,105.574,-0.005,0.247
'[23:12:20.920 09/02/1989]',0.040,106.721,-0.003,0.242
'[23:12:20.924 09/02/1989]',0.030,106.721,-0.005,0.245
'[23:12:20.928 09/02/1989]',0.048,106.721,-0.003,0.247
'[23:12:20.932 09/02/1989]',0.106,106.492,-0.003,0.252
'[23:12:20.936 09/02/1989]',0.066,106.492,-0.003,0.257
'[23:12:20.940 09/02/1989]',0.090,105.803,-0.002,0.249
'[23:12:20.944 09/02/1989]',0.090,106.033,-0.001,0.247
'[23:12:20.948 09/02/1989]',0.072,105.574,0.001,0.249
'[23:12:20.952 09/02/1989]',0.080,105.344,0.003,0.249
'[23:12:20.956 09/02/1989]',0.066,104.426,0.006,0.247
'[23:12:20.960 09/02/1989]',0.078,104.426,0.008,0.257
'[23:12:20.964 09/02/1989]',0.042,103.738,0.004,0.254
'[23:12:20.968 09/02/1989]',0.040,103.738,0.003,0.249
'[23:12:20.972 09/02/1989]',0.072,103.508,0.002,0.245
'[23:12:20.976 09/02/1989]',0.092,103.049,0.001,0.247
'[23:12:20.980 09/02/1989]',0.060,102.820,0.004,0.245
'[23:12:20.984 09/02/1989]',0.108,102.361,0.006,0.249
'[23:12:20.988 09/02/1989]',0.088,101.902,0.011,0.249
'[23:12:20.992 09/02/1989]',0.054,102.131,0.013,0.252
'[23:12:20.996 09/02/1989]',0.040,100.525,0.015,0.257
'[23:12:21.000 09/02/1989]',0.052,100.295,0.015,0.254
'[23:12:21.004 09/02/1989]',0.070,99.836,0.016,0.254
'[23:12:21.008 09/02/1989]',0.090,98.918,0.016,0.259
'[23:12:21.012 09/02/1989]',0.076,98.918,0.016,0.264
'[23:12:21.016 09/02/1989]',0.104,98.230,0.017,0.266
'[23:12:21.020 09/02/1989]',0.134,97.312,0.019,0.264
'[23:12:21.024 09/02/1989]',0.104,97.312,0.020,0.266
'[23:12:21.028 09/02/1989]',0.120,97.312,0.021,0.261
'[23:12:21.032 09/02/1989]',0.116,96.853,0.021,0.252
'[23:12:21.036 09/02/1989]',0.112,96.164,0.022,0.266
'[23:12:21.040 09/02/1989]',0.078,95.934,0.017,0.261
'[23:12:21.044 09/02/1989]',0.134,95.934,0.016,0.259
'[23:12:21.048 09/02/1989]',0.154,95.934,0.016,0.257
'[23:12:21.052 09/02/1989]',0.164,95.475,0.014,0.264
'[23:12:21.056 09/02/1989]',0.212,95.016,0.013,0.257
'[23:12:21.060 09/02/1989]',0.214,95.246,0.012,0.254
'[23:12:21.064 09/02/1989]',0.202,94.787,0.013,0.254
'[23:12:21.068 09/02/1989]',0.248,94.557,0.010,0.266
'[23:12:21.072 09/02/1989]',0.184,94.557,0.010,0.257
'[23:12:21.076 09/02/1989]',0.214,93.869,0.010,0.257
'[23:12:21.080 09/02/1989]',0.208,93.410,0.008,0.266
'[23:12:21.084 09/02/1989]',0.174,92.951,0.007,0.266
'[23:12:21.088 09/02/1989]',0.144,92.951,0.005,0.259
'[23:12:21.092 09/02/1989]',0.118,92.721,0.003,0.268
'[23:12:21.096 09/02/1989]',0.104,92.721,0.001,0.266
'[23:12:21.100 09/02/1989]',0.040,92.492,-0.001,0.264
'[23:12:21.104 09/02/1989]',-0.000,92.033,-0.000,0.264
'[23:12:21.108 09/02/1989]',0.036,92.492,-0.006,0.261
'[23:12:21.112 09/02/1989]',0.008,91.803,-0.005,0.266
'[23:12:21.116 09/02/1989]',0.054,91.803,-0.005,0.261
'[23:12:21.120 09/02/1989]',0.028,91.574,-0.008,0.257
'[23:12:21.124 09/02/1989]',0.012,91.344,-0.009,0.264
'[23:12:21.128 09/02/1989]',-0.000,91.344,-0.006,0.257
'[23:12:21.132 09/02/1989]',0.002,90.885,-0.009,0.268
'[23:12:21.136 09/02/1989]',-0.008,90.426,-0.010,0.264
'[23:12:21.140 09/02/1989]',-0.010,90.656,-0.015,0.273
'[23:12:21.144 09/02/1989]',0.024,89.508,-0.013,0.268
'[23:12:21.148 09/02/1989]',0.056,89.967,-0.015,0.266
'[23:12:21.152 09/02/1989]',-0.032,89.967,-0.015,0.266
'[23:12:21.156 09/02/1989]',-0.008,89.279,-0.016,0.271
'[23:12:21.160 09/02/1989]',-0.016,89.279,-0.018,0.271
'[23:12:21.164 09/02/1989]',0.008,89.049,-0.019,0.271
'[23:12:21.168 09/02/1989]',-0.016,89.279,-0.022,0.268
'[23:12:21.172 09/02/1989]',-0.024,89.049,-0.022,0.261
'[23:12:21.176 09/02/1989]',-0.000,89.279,-0.025,0.273
'[23:12:21.180 09/02/1989]',0.010,89.049,-0.027,0.266
'[23:12:21.184 09/02/1989]',-0.016,88.590,-0.027,0.271
'[23:12:21.188 09/02/1989]',-0.010,88.590,-0.028,0.266
'[23:12:21.192 09/02/1989]',-0.034,88.820,-0.025,0.266
'[23:12:21.196 09/02/1989]',-0.096,88.131,-0.024,0.273
'[23:12:21.200 09/02/1989]',-0.048,88.131,-0.018,0.259
'[23:12:21.204 09/02/1989]',0.126,88.131,-0.016,0.268
'[23:12:21.208 09/02/1989]',0.526,88.131,-0.014,0.268
'[23:12:21.212 09/02/1989]',0.874,87.213,-0.013,0.273
'[23:12:21.216 09/02/1989]',1.248,87.672,-0.008,0.271
'[23:12:21.220 09/02/1989]',1.462,87.902,-0.005,0.276
'[23:12:21.224 09/02/1989]',1.270,87.213,-0.003,0.276
'[23:12:21.228 09/02/1989]',0.762,86.754,0.001,0.276
'[23:12:21.232 09/02/1989]',0.430,86.295,0.000,0.276
'[23:12:21.236 09/02/1989]',-0.056,86.295,-0.000,0.271
'[23:12:21.240 09/02/1989]',-0.402,86.525,-0.002,0.273
'[23:12:21.244 09/02/1989]',-0.550,86.525,-0.004,0.273
'[23:12:21.248 09/02/1989]',-0.680,86.984,-0.005,0.266
'[23:12:21.252 09/02/1989]',-0.804,86.754,-0.007,0.266
'[23:12:21.256 09/02/1989]',-0.716,86.754,-0.009,0.261
'[23:12:21.260 09/02/1989]',-0.608,86.984,-0.012,0.261
'[23:12:21.264 09/02/1989]',-0.544,86.754,-0.010,0.259
'[23:12:21.268 09/02/1989]',-0.382,86.525,-0.009,0.259
'[23:12:21.272 09/02/1989]',-0.244,86.984,-0.011,0.259
'[23:12:21.276 09/02/1989]',-0.110,86.525,-0.010,0.264
'[23:12:21.280 09/02/1989]',0.020,86.295,-0.013,0.254
'[23:12:21.284 09/02/1989]',-0.008,85.607,-0.013,0.266
'[23:12:21.288 09/02/1989]',-0.070,85.836,-0.013,0.261
'[23:12:21.292 09/02/1989]',-0.022,85.607,-0.014,0.266
'[23:12:21.296 09/02/1989]',-0.060,84.918,-0.013,0.257
'[23:12:21.300 09/02/1989]',-0.024,84.689,-0.013,0.266
'[23:12:21.304 09/02/1989]',0.024,84.689,-0.011,0.259
'[23:12:21.308 09/02/1989]',0.028,84.918,-0.013,0.257
'[23:12:21.312 09/02/1989]',0.028,84.689,-0.012,0.249
'[23:12:21.316 09/02/1989]',0.048,84.230,-0.015,0.264
'[23:12:21.320 09/02/1989]',0.080,83.541,-0.014,0.257
'[23:12:21.324 09/02/1989]',0.008,83.541,-0.015,0.259
'[23:12:21.328 09/02/1989]',0.056,82.853,-0.013,0.257
'[23:12:21.332 09/02/1989]',0.080,83.082,-0.011,0.259
'[23:12:21.336 09/02/1989]',0.030,82.853,-0.013,0.257
'[23:12:21.340 09/02/1989]',0.048,82.623,-0.011,0.257
'[23:12:21.344 09/02/1989]',0.014,82.164,-0.007,0.257
'[23:12:21.348 09/02/1989]',0.066,81.934,-0.005,0.257
'[23:12:21.352 09/02/1989]',0.072,81.705,-0.006,0.257
'[23:12:21.356 09/02/1989]',0.074,81.705,-0.004,0.257
'[23:12:21.360 09/02/1989]',0.076,81.246,-0.006,0.261
'[23:12:21.364 09/02/1989]',0.088,81.475,-0.005,0.252
'[23:12:21.368 09/02/1989]',0.092,81.705,-0.004,0.247
'[23:12:21.372 09/02/1989]',0.040,81.705,-0.005,0.242
'[23:12:21.376 09/02/1989]',0.072,81.705,-0.004,0.242
'[23:12:21.380 09/02/1989]',0.044,81.705,-0.005,0.245
'[23:12:21.384 09/02/1989]',0.050,81.246,-0.005,0.240
'[23:12:21.388 09/02/1989]',0.056,81.705,-0.005,0.238
'[23:12:21.392 09/02/1989]',0.078,81.475,-0.002,0.240
'[23:12:21.396 09/02/1989]',0.072,81.475,-0.003,0.245
'[23:12:21.400 09/02/1989]',0.092,81.475,0.004,0.247
'[23:12:21.404 09/02/1989]',0.094,81.705,0.004,0.247
'[23:12:21.408 09/02/1989]',0.112,82.623,0.006,0.242
'[23:12:21.412 09/02/1989]',0.114,83.312,0.008,0.245
'[23:12:21.416 09/02/1989]',0.118,85.148,0.007,0.247
'[23:12:21.420 09/02/1989]',0.098,86.295,0.007,0.249
'[23:12:21.424 09/02/1989]',0.102,89.049,0.007,0.242
'[23:12:21.428 09/02/1989]',0.106,92.262,0.011,0.252
'[23:12:21.432 09/02/1989]',0.108,95.246,0.011,0.257
'[23:12:21.436 09/02/1989]',0.126,99.148,0.011,0.247
'[23:12:21.440 09/02/1989]',0.128,103.967,0.009,0.238
'[23:12:21.444 09/02/1989]',0.136,108.328,0.008,0.247
'[23:12:21.448 09/02/1989]',0.152,113.607,0.008,0.240
'[23:12:21.452 09/02/1989]',0.134,117.967,0.008,0.242
'[23:12:21.456 09/02/1989]',0.148,123.016,0.006,0.238
'[23:12:21.460 09/02/1989]',0.148,127.607,0.007,0.245
'[23:12:21.464 09/02/1989]',0.144,131.738,0.004,0.242
'[23:12:21.468 09/02/1989]',0.132,135.869,0.005,0.233
'[23:12:21.472 09/02/1989]',0.138,140.459,0.004,0.228
'[23:12:21.476 09/02/1989]',0.148,144.361,0.004,0.233
'[23:12:21.480 09/02/1989]',0.140,147.574,0.008,0.235
'[23:12:21.484 09/02/1989]',0.128,150.557,0.010,0.238
'[23:12:21.488 09/02/1989]',0.150,153.312,0.008,0.230
'[23:12:21.492 09/02/1989]',0.144,155.148,0.007,0.228
'[23:12:21.496 09/02/1989]',0.160,156.066,0.007,0.226
'[23:12:21.500 09/02/1989]',0.142,156.754,0.005,0.233
'[23:12:21.504 09/02/1989]',0.142,157.213,0.007,0.233
'[23:12:21.508 09/02/1989]',0.152,156.984,0.006,0.235
'[23:12:21.512 09/02/1989]',0.136,156.295,0.009,0.230
'[23:12:21.516 09/02/1989]',0.154,155.148,0.013,0.235
'[23:12:21.520 09/02/1989]',0.142,153.771,0.014,0.240
'[23:12:21.524 09/02/1989]',0.142,152.164,0.016,0.242
'[23:12:21.528 09/02/1989]',0.120,150.557,0.018,0.238
'[23:12:21.532 09/02/1989]',0.140,148.721,0.019,0.230
'[23:12:21.536 09/02/1989]',0.128,147.115,0.020,0.228
'[23:12:21.540 09/02/1989]',0.140,145.508,0.018,0.235
'[23:12:21.544 09/02/1989]',0.132,143.443,0.020,0.228
'[23:12:21.548 09/02/1989]',0.112,142.066,0.018,0.223
'[23:12:21.552 09/02/1989]',0.088,139.771,0.016,0.221
'[23:12:21.556 09/02/1989]',0.072,138.394,0.015,0.214
'[23:12:21.560 09/02/1989]',0.054,135.869,0.015,0.221
'[23:12:21.564 09/02/1989]',0.060,134.033,0.015,0.228
'[23:12:21.568 09/02/1989]',0.052,132.426,0.015,0.216
'[23:12:21.572 09/02/1989]',0.036,130.820,0.015,0.221
'[23:12:21.576 09/02/1989]',0.026,129.443,0.016,0.219
'[23:12:21.580 09/02/1989]',0.018,128.525,0.017,0.219
'[23:12:21.584 09/02/1989]',0.020,127.607,0.015,0.214
'[23:12:21.588 09/02/1989]',0.014,126.000,0.017,0.219
'[23:12:21.592 09/02/1989]',0.038,125.541,0.016,0.216
'[23:12:21.596 09/02/1989]',0.018,124.623,0.017,0.216
'[23:12:21.600 09/02/1989]',0.016,123.246,0.017,0.211
'[23:12:21.604 09/02/1989]',0.008,122.328,0.020,0.197
'[23:12:21.608 09/02/1989]',0.016,121.639,0.020,0.185
'[23:12:21.612 09/02/1989]',0.018,120.262,0.022,0.176
'[23:12:21.616 09/02/1989]',0.022,119.115,0.020,0.162
'[23:12:21.620 09/02/1989]',0.020,117.967,0.020,0.145
'[23:12:21.624 09/02/1989]',0.032,116.820,0.022,0.133
'[23:12:21.628 09/02/1989]',0.016,115.213,0.023,0.124
'[23:12:21.632 09/02/1989]',0.040,114.754,0.023,0.109
'[23:12:21.636 09/02/1989]',0.036,113.836,0.024,0.093
'[23:12:21.640 09/02/1989]',0.044,112.000,0.024,0.086
'[23:12:21.644 09/02/1989]',0.048,110.394,0.025,0.069
'[23:12:21.648 09/02/1989]',0.056,109.246,0.022,0.064
'[23:12:21.652 09/02/1989]',0.058,107.180,0.024,0.059
'[23:12:21.656 09/02/1989]',0.062,105.574,0.023,0.050
'[23:12:21.660 09/02/1989]',0.074,104.197,0.024,0.052
'[23:12:21.664 09/02/1989]',0.068,102.820,0.023,0.038
'[23:12:21.668 09/02/1989]',0.086,101.443,0.025,0.043
'[23:12:21.672 09/02/1989]',0.056,100.525,0.023,0.038
'[23:12:21.676 09/02/1989]',0.078,99.607,0.025,0.038
'[23:12:21.680 09/02/1989]',0.062,98.689,0.022,0.043
'[23:12:21.684 09/02/1989]',0.072,97.541,0.020,0.045
'[23:12:21.688 09/02/1989]',0.080,97.771,0.019,0.038
'[23:12:21.692 09/02/1989]',0.086,97.541,0.016,0.038
'[23:12:21.696 09/02/1989]',0.078,97.541,0.014,0.043
'[23:12:21.700 09/02/1989]',0.084,98.000,0.013,0.038
'[23:12:21.704 09/02/1989]',0.084,98.230,0.011,0.038
'[23:12:21.708 09/02/1989]',0.076,99.607,0.009,0.038
'[23:12:21.712 09/02/1989]',0.072,100.066,0.009,0.038
'[23:12:21.716 09/02/1989]',0.076,100.525,0.009,0.040
'[23:12:21.720 09/02/1989]',0.082,101.213,0.011,0.050
'[23:12:21.724 09/02/1989]',0.080,101.672,0.011,0.048
'[23:12:21.728 09/02/1989]',0.072,102.590,0.011,0.057
'[23:12:21.732 09/02/1989]',0.080,103.738,0.013,0.057
'[23:12:21.736 09/02/1989]',0.078,104.426,0.014,0.057
'[23:12:21.740 09/02/1989]',0.080,106.033,0.013,0.050
'[23:12:21.744 09/02/1989]',0.078,106.721,0.010,0.050
'[23:12:21.748 09/02/1989]',0.076,107.410,0.008,0.048
'[23:12:21.752 09/02/1989]',0.052,107.639,0.012,0.052
'[23:12:21.756 09/02/1989]',0.048,108.328,0.013,0.052
'[23:12:21.760 09/02/1989]',0.056,109.246,0.013,0.052
'[23:12:21.764 09/02/1989]',0.048,109.475,0.015,0.038
'[23:12:21.768 09/02/1989]',0.062,110.394,0.008,0.040
'[23:12:21.772 09/02/1989]',0.052,111.082,0.006,0.033
'[23:12:21.776 09/02/1989]',0.064,110.623,0.008,0.040
'[23:12:21.780 09/02/1989]',0.072,111.082,0.007,0.040
'[23:12:21.784 09/02/1989]',0.058,111.082,0.007,0.038
'[23:12:21.788 09/02/1989]',0.062,111.082,0.007,0.033
'[23:12:21.792 09/02/1989]',0.050,111.082,0.009,0.026
'[23:12:21.796 09/02/1989]',0.038,111.082,0.005,0.021
'[23:12:21.800 09/02/1989]',0.050,110.164,0.006,0.024
'[23:12:21.804 09/02/1989]',0.032,110.623,0.008,0.017
'[23:12:21.808 09/02/1989]',0.040,110.164,0.006,0.019
'[23:12:21.812 09/02/1989]',0.040,109.705,0.008,0.012
'[23:12:21.816 09/02/1989]',0.072,109.246,0.011,0.014
'[23:12:21.820 09/02/1989]',0.072,108.557,0.014,0.010
'[23:12:21.824 09/02/1989]',0.084,109.246,0.011,-0.000
'[23:12:21.828 09/02/1989]',0.080,107.410,0.013,-0.000
'[23:12:21.832 09/02/1989]',0.088,107.410,0.013,-0.012
'[23:12:21.836 09/02/1989]',0.088,107.869,0.014,-0.010
'[23:12:21.840 09/02/1989]',0.100,106.492,0.018,-0.017
'[23:12:21.844 09/02/1989]',0.112,105.803,0.020,-0.017
'[23:12:21.848 09/02/1989]',0.124,105.574,0.022,-0.026
'[23:12:21.852 09/02/1989]',0.128,104.656,0.025,-0.029
'[23:12:21.856 09/02/1989]',0.140,104.656,0.026,-0.038
'[23:12:21.860 09/02/1989]',0.148,103.738,0.025,-0.040
'[23:12:21.864 09/02/1989]',0.160,104.197,0.024,-0.057
'[23:12:21.868 09/02/1989]',0.172,103.049,0.024,-0.057
'[23:12:21.872 09/02/1989]',0.182,102.820,0.029,-0.067
'[23:12:21.876 09/02/1989]',0.188,102.131,0.025,-0.078
'[23:12:21.880 09/02/1989]',0.194,102.590,0.029,-0.086
'[23:12:21.884 09/02/1989]',0.172,101.672,0.033,-0.081
'[23:12:21.888 09/02/1989]',0.166,101.213,0.030,-0.088
'[23:12:21.892 09/02/1989]',0.170,100.984,0.033,-0.100
'[23:12:21.896 09/02/1989]',0.166,100.295,0.034,-0.105
