sample interval	    ECG	     BP	(C3-O1)	(nasal)
           3148	 -0.564	 84.808	  0.011	  0.311
           3149	 -0.820	 84.538	  0.019	  0.310
           3150	 -0.906	 85.077	 -0.001	  0.308
           3151	 -0.872	 83.731	  0.010	  0.306
           3152	 -0.724	 83.461	 -0.005	  0.305
           3153	 -0.504	 82.923	 -0.007	  0.305
           3154	 -0.290	 83.192	  0.001	  0.303
           3155	 -0.134	 82.385	 -0.010	  0.306
           3156	 -0.024	 81.846	 -0.002	  0.302
           3157	  0.062	 81.308	 -0.000	  0.299
           3158	  0.096	 81.308	 -0.003	  0.299
           3159	  0.104	 80.769	 -0.001	  0.299
           3160	  0.096	 81.038	 -0.012	  0.299
           3161	  0.116	 80.769	 -0.002	  0.298
           3162	  0.124	 80.231	 -0.005	  0.297
           3163	  0.144	 80.231	 -0.007	  0.298
           3164	  0.148	 80.500	  0.013	  0.295
           3165	  0.162	 79.154	 -0.014	  0.297
           3166	  0.160	 79.961	  0.006	  0.296
           3167	  0.174	 79.692	 -0.001	  0.295
           3168	  0.184	 78.346	  0.009	  0.292
           3169	  0.174	 78.615	  0.007	  0.291
           3170	  0.176	 78.615	 -0.001	  0.287
           3171	  0.194	 78.077	  0.008	  0.288
           3172	  0.188	 78.077	 -0.000	  0.288
           3173	  0.184	 78.077	  0.012	  0.289
           3174	  0.200	 77.269	  0.002	  0.288
           3175	  0.200	 77.000	  0.004	  0.288
           3176	  0.202	 77.269	 -0.006	  0.286
           3177	  0.214	 77.000	 -0.006	  0.283
           3178	  0.218	 76.192	 -0.007	  0.284
           3179	  0.224	 77.000	  0.003	  0.283
           3180	  0.234	 76.461	  0.004	  0.279
           3181	  0.226	 76.461	  0.011	  0.279
           3182	  0.248	 76.192	 -0.010	  0.278
           3183	  0.244	 76.192	  0.004	  0.278
           3184	  0.252	 75.654	  0.006	  0.279
           3185	  0.258	 75.654	 -0.001	  0.278
           3186	  0.262	 77.000	  0.006	  0.274
           3187	  0.266	 78.077	 -0.000	  0.273
           3188	  0.284	 79.154	  0.003	  0.273
           3189	  0.302	 79.961	 -0.006	  0.271
           3190	  0.318	 82.115	  0.004	  0.270
           3191	  0.320	 85.077	 -0.005	  0.270
           3192	  0.330	 87.769	 -0.006	  0.266
           3193	  0.352	 91.269	 -0.023	  0.266
           3194	  0.360	 95.577	 -0.010	  0.264
           3195	  0.362	 99.885	 -0.013	  0.264
           3196	  0.390	103.115	  0.007	  0.264
           3197	  0.392	107.961	  0.004	  0.263
           3198	  0.408	111.731	 -0.006	  0.262
           3199	  0.414	116.038	 -0.001	  0.265
           3200	  0.420	120.615	 -0.010	  0.264
           3201	  0.434	124.384	 -0.003	  0.262
           3202	  0.426	127.615	 -0.001	  0.260
           3203	  0.432	130.846	 -0.000	  0.261
           3204	  0.424	134.615	 -0.002	  0.258
           3205	  0.410	136.769	 -0.001	  0.258
           3206	  0.400	138.654	 -0.003	  0.255
           3207	  0.390	139.461	  0.005	  0.257
           3208	  0.374	142.423	  0.004	  0.254
           3209	  0.366	142.692	  0.003	  0.254
           3210	  0.340	143.769	  0.012	  0.254
           3211	  0.334	143.769	  0.011	  0.253
           3212	  0.312	145.115	  0.002	  0.250
           3213	  0.300	145.654	  0.007	  0.253
           3214	  0.276	145.115	  0.014	  0.247
           3215	  0.256	143.769	  0.006	  0.249
           3216	  0.238	143.769	  0.007	  0.247
           3217	  0.212	142.961	  0.022	  0.247
           3218	  0.182	142.154	  0.004	  0.244
           3219	  0.146	141.346	  0.001	  0.250
           3220	  0.116	140.000	  0.010	  0.246
           3221	  0.084	138.384	  0.010	  0.247
           3222	  0.050	138.115	  0.004	  0.244
           3223	  0.026	137.308	  0.016	  0.242
           3224	 -0.000	136.231	  0.004	  0.243
           3225	 -0.016	134.884	  0.002	  0.238
           3226	 -0.038	133.538	  0.003	  0.241
           3227	 -0.052	133.000	  0.007	  0.241
           3228	 -0.068	131.384	  0.007	  0.239
           3229	 -0.066	130.038	  0.001	  0.237
           3230	 -0.088	129.769	 -0.005	  0.236
           3231	 -0.090	129.231	  0.005	  0.232
           3232	 -0.098	128.423	 -0.009	  0.231
           3233	 -0.096	127.615	  0.013	  0.234
           3234	 -0.096	126.538	  0.006	  0.237
           3235	 -0.096	125.461	  0.011	  0.233
           3236	 -0.084	123.577	  0.014	  0.232
           3237	 -0.092	123.308	  0.004	  0.228
           3238	 -0.078	122.231	  0.004	  0.226
           3239	 -0.076	121.692	  0.004	  0.227
           3240	 -0.060	120.615	  0.002	  0.228
           3241	 -0.072	119.808	  0.003	  0.225
           3242	 -0.054	118.731	  0.004	  0.225
           3243	 -0.044	117.384	  0.002	  0.222
           3244	 -0.032	117.115	  0.004	  0.222
           3245	 -0.040	115.769	  0.011	  0.219
           3246	 -0.030	115.500	 -0.002	  0.217
           3247	 -0.042	114.692	 -0.001	  0.215
           3248	 -0.034	112.808	  0.010	  0.215
           3249	 -0.024	112.000	 -0.000	  0.213
           3250	 -0.026	110.923	  0.010	  0.212
           3251	 -0.012	109.577	  0.005	  0.212
           3252	 -0.030	108.231	  0.026	  0.212
           3253	 -0.006	106.884	  0.007	  0.212
           3254	 -0.008	105.000	  0.016	  0.212
           3255	 -0.006	104.461	  0.011	  0.209
           3256	 -0.008	103.115	  0.021	  0.208
           3257	 -0.002	101.500	  0.013	  0.208
           3258	 -0.004	100.423	  0.015	  0.205
           3259	 -0.008	100.154	  0.024	  0.206
           3260	 -0.016	 98.808	  0.023	  0.202
           3261	 -0.012	 97.461	  0.021	  0.200
           3262	 -0.006	 97.461	  0.021	  0.200
           3263	 -0.010	 96.923	  0.024	  0.203
           3264	 -0.000	 96.115	  0.010	  0.201
           3265	 -0.006	 94.769	  0.012	  0.201
           3266	 -0.018	 95.038	  0.011	  0.202
           3267	 -0.010	 94.769	  0.014	  0.197
           3268	 -0.016	 94.500	  0.015	  0.196
           3269	 -0.016	 94.231	  0.023	  0.197
           3270	 -0.018	 94.231	  0.001	  0.193
           3271	 -0.020	 94.231	  0.007	  0.196
           3272	 -0.018	 93.961	  0.011	  0.196
           3273	 -0.018	 93.961	  0.007	  0.193
           3274	 -0.024	 94.231	  0.008	  0.193
           3275	 -0.018	 94.769	  0.005	  0.191
           3276	 -0.026	 95.308	  0.006	  0.185
           3277	 -0.028	 95.846	 -0.006	  0.187
           3278	 -0.026	 96.385	  0.004	  0.190
           3279	 -0.024	 95.038	  0.012	  0.189
           3280	 -0.016	 94.769	  0.006	  0.187
           3281	 -0.024	 95.846	  0.013	  0.187
           3282	 -0.016	 96.115	  0.012	  0.185
           3283	 -0.022	 96.385	  0.004	  0.186
           3284	 -0.024	 96.923	  0.002	  0.186
           3285	  0.002	 96.654	  0.003	  0.181
           3286	  0.008	 96.115	  0.009	  0.183
           3287	  0.010	 96.385	 -0.010	  0.180
           3288	  0.024	 96.385	  0.007	  0.181
           3289	  0.020	 96.385	  0.006	  0.181
           3290	  0.016	 96.385	  0.015	  0.178
           3291	  0.024	 97.461	  0.014	  0.177
           3292	  0.046	 96.923	  0.004	  0.180
           3293	  0.064	 97.192	  0.008	  0.176
           3294	  0.096	 96.923	 -0.003	  0.178
           3295	  0.104	 97.192	  0.001	  0.177
           3296	  0.136	 96.385	  0.009	  0.177
           3297	  0.138	 96.654	  0.008	  0.177
           3298	  0.142	 96.385	  0.017	  0.174
           3299	  0.160	 95.577	  0.012	  0.174
           3300	  0.152	 95.577	  0.008	  0.173
           3301	  0.150	 95.846	 -0.000	  0.173
           3302	  0.152	 95.577	 -0.004	  0.174
           3303	  0.124	 95.308	 -0.004	  0.172
           3304	  0.080	 95.038	  0.001	  0.173
           3305	  0.056	 94.500	 -0.001	  0.174
           3306	  0.014	 94.769	 -0.009	  0.173
           3307	  0.006	 93.692	  0.007	  0.172
           3308	 -0.016	 94.231	  0.015	  0.173
           3309	 -0.016	 92.615	  0.022	  0.173
           3310	 -0.040	 92.346	  0.015	  0.173
           3311	 -0.028	 91.269	  0.023	  0.173
           3312	 -0.040	 92.077	  0.015	  0.173
           3313	 -0.046	 91.808	  0.008	  0.173
           3314	 -0.040	 91.000	  0.022	  0.172
           3315	 -0.044	 91.000	  0.013	  0.172
           3316	 -0.052	 91.000	  0.014	  0.169
           3317	 -0.042	 90.731	  0.014	  0.172
           3318	 -0.042	 89.923	  0.020	  0.173
           3319	 -0.048	 89.654	  0.009	  0.173
           3320	 -0.040	 88.846	  0.018	  0.172
           3321	 -0.038	 89.115	  0.006	  0.171
           3322	 -0.056	 89.115	  0.010	  0.167
           3323	 -0.048	 88.846	 -0.000	  0.170
           3324	 -0.040	 88.846	 -0.003	  0.169
           3325	 -0.040	 88.577	 -0.003	  0.168
           3326	 -0.030	 88.577	 -0.022	  0.163
           3327	 -0.018	 87.500	 -0.017	  0.167
           3328	 -0.016	 86.961	  0.001	  0.167
           3329	 -0.018	 86.423	  0.006	  0.165
           3330	 -0.002	 85.615	  0.008	  0.168
           3331	 -0.000	 84.538	  0.009	  0.167
           3332	  0.028	 84.808	 -0.002	  0.165
           3333	  0.054	 84.538	 -0.003	  0.165
           3334	  0.124	 84.538	 -0.006	  0.168
           3335	  0.232	 84.538	 -0.006	  0.165
           3336	  0.460	 84.000	  0.003	  0.165
           3337	  0.716	 84.000	 -0.001	  0.169
           3338	  1.032	 83.731	  0.010	  0.166
           3339	  1.000	 83.461	  0.012	  0.165
           3340	  0.822	 83.461	  0.024	  0.164
           3341	  0.488	 83.192	  0.018	  0.160
           3342	 -0.000	 82.923	  0.024	  0.160
           3343	 -0.324	 83.461	 -0.002	  0.155
           3344	 -0.560	 83.192	 -0.011	  0.158
           3345	 -0.826	 82.923	 -0.004	  0.157
           3346	 -0.888	 82.654	  0.003	  0.154
           3347	 -0.834	 82.385	  0.011	  0.153
           3348	 -0.690	 82.654	  0.011	  0.152
           3349	 -0.480	 82.923	  0.001	  0.149
           3350	 -0.256	 82.385	 -0.004	  0.152
           3351	 -0.116	 81.308	  0.002	  0.151
           3352	 -0.022	 81.038	  0.001	  0.150
           3353	  0.068	 81.308	 -0.005	  0.151
           3354	  0.098	 80.769	 -0.007	  0.149
           3355	  0.096	 80.500	 -0.012	  0.150
           3356	  0.110	 80.231	 -0.011	  0.148
           3357	  0.122	 79.692	 -0.008	  0.149
           3358	  0.124	 79.692	 -0.006	  0.146
           3359	  0.128	 79.961	 -0.001	  0.144
           3360	  0.138	 79.154	 -0.002	  0.147
           3361	  0.148	 78.615	 -0.007	  0.145
           3362	  0.146	 78.885	 -0.006	  0.143
           3363	  0.152	 78.615	 -0.008	  0.144
           3364	  0.162	 78.346	  0.017	  0.140
           3365	  0.176	 78.346	 -0.007	  0.141
           3366	  0.178	 78.346	  0.022	  0.143
           3367	  0.180	 78.346	  0.020	  0.138
           3368	  0.192	 77.538	  0.017	  0.137
           3369	  0.180	 77.538	  0.013	  0.138
           3370	  0.192	 77.538	  0.006	  0.138
           3371	  0.200	 77.000	  0.006	  0.137
           3372	  0.198	 76.731	  0.002	  0.135
           3373	  0.206	 77.000	  0.000	  0.133
           3374	  0.216	 76.731	 -0.000	  0.133
           3375	  0.224	 75.923	  0.003	  0.136
           3376	  0.232	 76.731	  0.001	  0.132
           3377	  0.222	 76.461	 -0.000	  0.131
           3378	  0.236	 75.385	  0.001	  0.132
           3379	  0.244	 76.461	  0.000	  0.128
           3380	  0.248	 76.192	  0.004	  0.132
           3381	  0.270	 75.923	 -0.010	  0.129
           3382	  0.274	 77.000	  0.016	  0.125
           3383	  0.280	 78.077	 -0.001	  0.128
           3384	  0.304	 78.615	  0.004	  0.127
           3385	  0.290	 81.038	  0.005	  0.127
           3386	  0.306	 83.192	  0.008	  0.128
           3387	  0.316	 86.423	 -0.012	  0.126
           3388	  0.328	 89.654	 -0.006	  0.124
           3389	  0.340	 93.692	  0.005	  0.121
           3390	  0.356	 98.000	 -0.001	  0.122
           3391	  0.372	103.654	  0.008	  0.121
           3392	  0.388	107.961	  0.004	  0.119
           3393	  0.402	111.461	  0.001	  0.117
           3394	  0.414	115.231	 -0.001	  0.120
           3395	  0.422	120.884	 -0.001	  0.119
           3396	  0.438	124.115	  0.002	  0.119
           3397	  0.442	126.808	  0.003	  0.119
           3398	  0.438	131.115	  0.003	  0.119
           3399	  0.432	134.884	  0.005	  0.119
           3400	  0.436	136.500	  0.004	  0.114
           3401	  0.424	138.115	  0.010	  0.116
           3402	  0.412	141.077	  0.002	  0.116
           3403	  0.408	142.692	 -0.011	  0.116
           3404	  0.394	143.500	 -0.004	  0.113
           3405	  0.392	144.846	  0.003	  0.112
           3406	  0.360	146.461	  0.004	  0.111
           3407	  0.350	147.000	  0.009	  0.111
           3408	  0.332	147.538	  0.009	  0.109
           3409	  0.312	147.000	  0.012	  0.109
           3410	  0.290	147.538	  0.008	  0.109
           3411	  0.270	146.192	  0.007	  0.110
           3412	  0.236	146.731	  0.006	  0.108
           3413	  0.224	144.846	 -0.002	  0.109
           3414	  0.170	144.308	 -0.009	  0.106
           3415	  0.148	143.769	  0.001	  0.106
           3416	  0.096	142.692	 -0.002	  0.103
           3417	  0.072	142.423	  0.012	  0.102
           3418	  0.056	140.538	  0.013	  0.101
           3419	  0.008	139.731	  0.007	  0.100
           3420	 -0.002	138.923	  0.004	  0.104
           3421	 -0.024	138.654	 -0.002	  0.100
           3422	 -0.046	137.846	 -0.009	  0.100
           3423	 -0.064	135.692	  0.019	  0.098
           3424	 -0.076	134.884	 -0.006	  0.099
           3425	 -0.072	134.077	  0.007	  0.100
           3426	 -0.090	133.269	  0.008	  0.098
           3427	 -0.098	132.461	  0.004	  0.097
           3428	 -0.094	131.654	 -0.003	  0.096
           3429	 -0.104	130.846	  0.000	  0.096
           3430	 -0.096	129.769	 -0.000	  0.092
           3431	 -0.098	129.500	  0.003	  0.094
           3432	 -0.096	128.423	 -0.007	  0.093
           3433	 -0.100	127.615	  0.004	  0.091
           3434	 -0.098	126.808	 -0.001	  0.090
           3435	 -0.084	126.538	  0.004	  0.088
           3436	 -0.082	124.923	  0.001	  0.087
           3437	 -0.082	124.384	 -0.013	  0.090
           3438	 -0.068	123.308	  0.005	  0.087
           3439	 -0.072	123.308	 -0.024	  0.083
           3440	 -0.064	122.231	  0.002	  0.083
           3441	 -0.058	121.692	  0.007	  0.083
           3442	 -0.050	120.615	  0.011	  0.082
           3443	 -0.044	119.269	  0.008	  0.081
           3444	 -0.026	118.192	  0.006	  0.079
           3445	 -0.048	117.115	  0.004	  0.080
           3446	 -0.032	115.769	  0.009	  0.081
           3447	 -0.028	114.154	  0.006	  0.078
           3448	 -0.022	112.000	  0.000	  0.079
           3449	 -0.014	110.923	  0.005	  0.079
           3450	 -0.014	109.577	  0.002	  0.080
           3451	 -0.008	108.231	  0.004	  0.077
           3452	 -0.000	106.346	 -0.002	  0.076
           3453	 -0.000	105.538	  0.004	  0.077
           3454	 -0.000	103.923	 -0.001	  0.077
           3455	  0.008	103.115	  0.002	  0.074
           3456	 -0.000	101.769	  0.000	  0.075
           3457	 -0.004	100.692	 -0.001	  0.071
           3458	 -0.002	 99.615	 -0.028	  0.072
           3459	 -0.014	 98.538	 -0.014	  0.073
           3460	 -0.014	 97.731	 -0.019	  0.071
           3461	 -0.000	 96.923	 -0.002	  0.071
           3462	 -0.020	 97.192	  0.004	  0.071
           3463	 -0.010	 97.461	  0.004	  0.067
           3464	 -0.012	 96.385	  0.001	  0.063
           3465	 -0.012	 95.846	  0.001	  0.065
           3466	 -0.030	 96.654	 -0.001	  0.064
           3467	 -0.022	 96.385	  0.001	  0.062
           3468	 -0.024	 96.923	 -0.006	  0.058
           3469	 -0.030	 96.654	 -0.008	  0.061
           3470	 -0.018	 96.385	  0.002	  0.059
           3471	 -0.022	 96.385	 -0.006	  0.059
           3472	 -0.018	 96.115	  0.003	  0.059
           3473	 -0.014	 96.115	  0.001	  0.059
           3474	 -0.018	 96.385	 -0.002	  0.058
           3475	 -0.018	 96.385	 -0.017	  0.059
           3476	 -0.032	 96.385	 -0.007	  0.057
           3477	 -0.034	 97.461	 -0.008	  0.058
           3478	 -0.032	 97.461	 -0.006	  0.055
           3479	 -0.026	 97.731	  0.000	  0.058
           3480	 -0.022	 97.461	 -0.003	  0.054
           3481	 -0.020	 97.461	  0.004	  0.052
           3482	 -0.016	 97.731	  0.001	  0.054
           3483	 -0.016	 98.269	 -0.007	  0.053
           3484	 -0.020	 97.461	 -0.002	  0.051
           3485	 -0.014	 97.731	 -0.002	  0.051
           3486	 -0.024	 98.269	  0.005	  0.051
           3487	 -0.018	 98.000	  0.013	  0.050
           3488	 -0.022	 97.461	  0.006	  0.050
           3489	 -0.010	 97.461	  0.002	  0.048
           3490	 -0.010	 98.269	 -0.003	  0.047
           3491	 -0.004	 98.808	 -0.001	  0.045
           3492	  0.012	 98.269	  0.003	  0.044
           3493	  0.012	 97.731	 -0.019	  0.043
           3494	  0.026	 97.192	 -0.002	  0.045
           3495	  0.016	 97.461	 -0.006	  0.044
           3496	  0.040	 97.461	 -0.003	  0.045
           3497	  0.044	 96.654	 -0.003	  0.044
           3498	  0.066	 96.654	 -0.004	  0.043
           3499	  0.090	 95.846	  0.000	  0.043
           3500	  0.118	 95.846	 -0.004	  0.043
           3501	  0.128	 96.115	  0.004	  0.042
           3502	  0.154	 95.577	  0.003	  0.042
           3503	  0.154	 94.769	  0.006	  0.041
           3504	  0.154	 95.038	  0.007	  0.038
           3505	  0.154	 94.500	  0.006	  0.038
           3506	  0.156	 93.961	  0.008	  0.040
           3507	  0.170	 94.231	  0.011	  0.041
           3508	  0.152	 94.769	  0.011	  0.039
           3509	  0.138	 93.692	  0.006	  0.036
           3510	  0.110	 92.615	  0.004	  0.036
           3511	  0.082	 92.077	  0.003	  0.035
           3512	  0.040	 92.077	  0.006	  0.036
           3513	  0.034	 91.808	  0.008	  0.035
