sample interval	    ECG	     BP	(C3-O1)	(nasal)
           3951	  0.070	 91.894	  0.023	 -0.362
           3952	  0.054	 92.042	  0.021	 -0.360
           3953	  0.064	 92.489	  0.012	 -0.360
           3954	  0.032	 92.638	  0.011	 -0.361
           3955	 -0.006	 92.787	  0.007	 -0.361
           3956	 -0.070	 93.085	  0.018	 -0.357
           3957	 -0.108	 92.936	  0.018	 -0.360
           3958	 -0.156	 92.787	  0.014	 -0.356
           3959	 -0.140	 92.936	  0.015	 -0.358
           3960	 -0.158	 92.936	  0.012	 -0.359
           3961	 -0.154	 93.085	  0.015	 -0.360
           3962	 -0.174	 93.085	  0.014	 -0.365
           3963	 -0.178	 93.234	  0.001	 -0.363
           3964	 -0.196	 93.383	  0.006	 -0.364
           3965	 -0.192	 93.085	  0.002	 -0.365
           3966	 -0.192	 93.234	  0.011	 -0.365
           3967	 -0.206	 93.383	  0.008	 -0.368
           3968	 -0.192	 93.383	  0.009	 -0.366
           3969	 -0.186	 93.085	  0.005	 -0.363
           3970	 -0.200	 93.085	  0.002	 -0.364
           3971	 -0.160	 92.489	  0.009	 -0.363
           3972	 -0.184	 92.787	  0.016	 -0.367
           3973	 -0.192	 92.340	  0.014	 -0.365
           3974	 -0.176	 91.894	  0.008	 -0.362
           3975	 -0.168	 91.894	  0.006	 -0.363
           3976	 -0.192	 91.894	  0.009	 -0.358
           3977	 -0.192	 91.298	  0.013	 -0.355
           3978	 -0.172	 91.894	  0.019	 -0.357
           3979	 -0.164	 91.000	  0.015	 -0.352
           3980	 -0.176	 90.702	  0.020	 -0.352
           3981	 -0.170	 90.106	  0.021	 -0.349
           3982	 -0.184	 90.106	  0.015	 -0.345
           3983	 -0.198	 89.957	  0.020	 -0.349
           3984	 -0.192	 90.404	  0.017	 -0.351
           3985	 -0.172	 89.660	  0.022	 -0.344
           3986	 -0.046	 89.064	  0.011	 -0.346
           3987	  0.132	 88.915	  0.011	 -0.348
           3988	  0.434	 88.319	  0.014	 -0.349
           3989	  0.784	 88.766	  0.012	 -0.351
           3990	  1.100	 88.170	  0.014	 -0.354
           3991	  1.392	 87.723	  0.009	 -0.355
           3992	  1.364	 87.872	  0.010	 -0.355
           3993	  1.034	 87.574	  0.006	 -0.356
           3994	  0.588	 87.128	  0.008	 -0.355
           3995	  0.032	 87.128	  0.006	 -0.354
           3996	 -0.354	 86.532	  0.004	 -0.354
           3997	 -0.614	 86.085	  0.010	 -0.354
           3998	 -0.602	 86.085	  0.004	 -0.357
           3999	 -0.638	 85.936	  0.015	 -0.352
           4000	 -0.528	 85.638	  0.007	 -0.356
           4001	 -0.430	 85.638	  0.009	 -0.356
           4002	 -0.298	 85.340	  0.012	 -0.354
           4003	 -0.216	 85.191	  0.013	 -0.349
           4004	 -0.158	 84.745	  0.011	 -0.349
           4005	 -0.168	 84.745	  0.012	 -0.348
           4006	 -0.144	 84.745	  0.010	 -0.344
           4007	 -0.152	 84.745	  0.029	 -0.344
           4008	 -0.152	 84.298	  0.013	 -0.341
           4009	 -0.140	 84.298	  0.018	 -0.342
           4010	 -0.110	 84.149	  0.009	 -0.344
           4011	 -0.094	 84.000	  0.009	 -0.340
           4012	 -0.090	 83.553	 -0.000	 -0.341
           4013	 -0.094	 83.702	  0.001	 -0.340
           4014	 -0.072	 83.553	  0.004	 -0.340
           4015	 -0.096	 82.957	  0.004	 -0.337
           4016	 -0.088	 82.957	  0.010	 -0.336
           4017	 -0.048	 82.362	  0.004	 -0.337
           4018	 -0.056	 82.362	  0.016	 -0.332
           4019	 -0.048	 82.213	  0.002	 -0.334
           4020	 -0.024	 81.915	  0.008	 -0.330
           4021	 -0.012	 81.766	 -0.005	 -0.329
           4022	 -0.024	 81.468	  0.002	 -0.323
           4023	  0.014	 81.170	 -0.004	 -0.319
           4024	 -0.006	 81.170	  0.003	 -0.311
           4025	 -0.006	 81.021	  0.004	 -0.311
           4026	  0.020	 81.468	  0.009	 -0.302
           4027	  0.036	 81.468	  0.012	 -0.297
           4028	  0.064	 81.915	  0.013	 -0.288
           4029	  0.080	 82.808	  0.014	 -0.280
           4030	  0.062	 84.000	  0.019	 -0.271
           4031	  0.090	 85.787	  0.013	 -0.262
           4032	  0.104	 88.319	  0.017	 -0.256
           4033	  0.152	 89.957	  0.016	 -0.241
           4034	  0.152	 92.638	  0.013	 -0.239
           4035	  0.176	 94.574	  0.012	 -0.229
           4036	  0.176	 97.255	  0.012	 -0.219
           4037	  0.174	 99.638	  0.013	 -0.210
           4038	  0.200	102.319	  0.004	 -0.205
           4039	  0.240	105.000	  0.008	 -0.193
           4040	  0.240	107.830	  0.001	 -0.187
           4041	  0.248	111.106	  0.005	 -0.179
           4042	  0.276	113.936	  0.009	 -0.167
           4043	  0.296	117.213	  0.007	 -0.159
           4044	  0.296	119.745	  0.005	 -0.153
           4045	  0.306	122.723	  0.003	 -0.146
           4046	  0.306	125.404	  0.004	 -0.138
           4047	  0.302	127.787	  0.008	 -0.130
           4048	  0.322	130.170	  0.009	 -0.120
           4049	  0.310	132.106	  0.006	 -0.115
           4050	  0.276	133.894	  0.014	 -0.107
           4051	  0.304	135.681	  0.014	 -0.104
           4052	  0.272	136.574	  0.017	 -0.095
           4053	  0.274	137.170	  0.017	 -0.089
           4054	  0.216	138.213	  0.016	 -0.084
           4055	  0.176	138.511	  0.017	 -0.079
           4056	  0.140	138.362	  0.023	 -0.070
           4057	  0.096	138.362	  0.012	 -0.066
           4058	  0.064	137.319	  0.019	 -0.061
           4059	  0.032	137.170	  0.007	 -0.057
           4060	 -0.054	135.979	  0.020	 -0.049
           4061	 -0.040	135.085	  0.011	 -0.043
           4062	 -0.072	133.596	  0.016	 -0.038
           4063	 -0.096	132.702	  0.011	 -0.034
           4064	 -0.120	131.659	  0.012	 -0.029
           4065	 -0.152	130.021	  0.005	 -0.025
           4066	 -0.156	128.532	  0.007	 -0.022
           4067	 -0.186	126.894	  0.005	 -0.016
           4068	 -0.182	125.702	 -0.008	 -0.014
           4069	 -0.184	124.659	 -0.002	 -0.012
           4070	 -0.192	123.021	 -0.004	 -0.006
           4071	 -0.178	121.383	  0.001	 -0.002
           4072	 -0.176	120.191	  0.004	 -0.000
           4073	 -0.176	119.000	  0.006	  0.005
           4074	 -0.176	117.808	  0.009	  0.007
           4075	 -0.166	116.170	  0.009	  0.012
           4076	 -0.200	114.979	  0.011	  0.012
           4077	 -0.176	113.340	  0.010	  0.018
           4078	 -0.158	112.149	  0.014	  0.020
           4079	 -0.160	110.808	  0.007	  0.024
           4080	 -0.152	109.617	  0.010	  0.026
           4081	 -0.160	108.277	  0.011	  0.029
           4082	 -0.144	107.234	  0.011	  0.032
           4083	 -0.184	105.894	  0.016	  0.035
           4084	 -0.158	104.404	  0.013	  0.037
           4085	 -0.144	103.362	  0.017	  0.040
           4086	 -0.158	102.468	  0.007	  0.041
           4087	 -0.152	100.979	  0.005	  0.046
           4088	 -0.144	100.085	  0.000	  0.048
           4089	 -0.118	 98.745	 -0.000	  0.050
           4090	 -0.158	 97.702	  0.000	  0.054
           4091	 -0.136	 96.957	  0.003	  0.054
           4092	 -0.148	 96.064	 -0.004	  0.058
           4093	 -0.168	 95.468	  0.001	  0.058
           4094	 -0.122	 94.574	 -0.002	  0.062
           4095	 -0.140	 93.830	  0.006	  0.062
           4096	 -0.154	 93.383	  0.004	  0.063
           4097	 -0.154	 92.638	  0.013	  0.066
           4098	 -0.144	 91.894	  0.015	  0.069
           4099	 -0.132	 91.894	  0.022	  0.071
           4100	 -0.104	 91.000	  0.014	  0.074
           4101	 -0.104	 91.000	  0.017	  0.075
           4102	 -0.084	 90.553	  0.011	  0.075
           4103	 -0.090	 90.702	  0.009	  0.076
           4104	 -0.100	 90.106	  0.005	  0.079
           4105	 -0.074	 90.255	  0.007	  0.080
           4106	 -0.048	 89.808	  0.005	  0.081
           4107	 -0.056	 89.808	  0.001	  0.082
           4108	 -0.046	 89.660	  0.006	  0.084
           4109	  0.026	 89.660	 -0.000	  0.086
           4110	  0.014	 89.660	  0.005	  0.090
           4111	  0.042	 89.511	  0.007	  0.091
           4112	  0.052	 89.511	  0.010	  0.092
           4113	  0.046	 89.660	  0.002	  0.094
           4114	  0.102	 89.213	  0.011	  0.098
           4115	  0.084	 89.362	  0.001	  0.097
           4116	  0.062	 89.362	 -0.004	  0.099
           4117	  0.022	 89.511	  0.002	  0.099
           4118	 -0.048	 89.957	 -0.005	  0.099
           4119	 -0.064	 89.660	 -0.003	  0.103
           4120	 -0.080	 89.808	 -0.002	  0.104
           4121	 -0.138	 90.106	  0.003	  0.106
           4122	 -0.162	 90.702	  0.005	  0.102
           4123	 -0.138	 90.404	  0.012	  0.107
           4124	 -0.184	 90.702	  0.019	  0.108
           4125	 -0.158	 90.404	  0.018	  0.110
           4126	 -0.158	 90.702	  0.019	  0.107
           4127	 -0.186	 90.106	  0.019	  0.110
           4128	 -0.178	 90.404	  0.018	  0.111
           4129	 -0.208	 90.106	  0.008	  0.115
           4130	 -0.164	 90.255	  0.008	  0.114
           4131	 -0.224	 90.255	  0.010	  0.118
           4132	 -0.184	 90.106	  0.001	  0.115
           4133	 -0.208	 90.106	  0.009	  0.117
           4134	 -0.168	 89.660	  0.004	  0.118
           4135	 -0.192	 89.808	  0.003	  0.120
           4136	 -0.176	 89.362	 -0.003	  0.122
           4137	 -0.192	 88.915	  0.005	  0.124
           4138	 -0.170	 89.064	  0.001	  0.124
           4139	 -0.152	 88.617	  0.003	  0.126
           4140	 -0.192	 88.319	 -0.004	  0.122
           4141	 -0.160	 88.021	  0.004	  0.123
           4142	 -0.170	 88.170	 -0.005	  0.125
           4143	 -0.172	 88.915	  0.003	  0.124
           4144	 -0.172	 88.170	  0.002	  0.126
           4145	 -0.186	 88.170	  0.007	  0.127
           4146	 -0.232	 87.723	  0.010	  0.127
           4147	 -0.176	 87.723	  0.010	  0.125
           4148	 -0.194	 87.128	  0.013	  0.127
           4149	 -0.014	 87.425	  0.006	  0.126
           4150	  0.184	 87.425	 -0.002	  0.127
           4151	  0.432	 86.532	  0.005	  0.130
           4152	  0.848	 86.383	  0.004	  0.131
           4153	  1.162	 86.085	  0.007	  0.130
           4154	  1.370	 85.489	  0.008	  0.130
           4155	  1.312	 85.489	  0.008	  0.130
           4156	  0.942	 85.787	  0.013	  0.133
           4157	  0.422	 85.489	  0.015	  0.133
           4158	 -0.112	 85.042	  0.015	  0.135
           4159	 -0.462	 84.745	  0.013	  0.134
           4160	 -0.648	 84.447	  0.007	  0.134
           4161	 -0.640	 84.447	  0.007	  0.133
           4162	 -0.604	 84.149	  0.005	  0.136
           4163	 -0.528	 83.702	  0.007	  0.138
           4164	 -0.376	 83.255	  0.001	  0.139
           4165	 -0.314	 82.957	  0.004	  0.138
           4166	 -0.208	 83.106	  0.005	  0.137
           4167	 -0.178	 83.106	  0.002	  0.138
           4168	 -0.164	 82.808	  0.006	  0.139
           4169	 -0.136	 82.660	  0.004	  0.140
           4170	 -0.130	 82.362	  0.004	  0.140
           4171	 -0.116	 81.915	  0.002	  0.141
           4172	 -0.070	 81.915	 -0.000	  0.140
           4173	 -0.080	 81.915	  0.003	  0.139
           4174	 -0.054	 81.468	  0.003	  0.141
           4175	 -0.060	 81.319	  0.007	  0.143
           4176	 -0.096	 81.468	  0.009	  0.139
           4177	 -0.038	 81.319	  0.015	  0.141
           4178	 -0.060	 80.723	  0.011	  0.142
           4179	 -0.050	 81.021	  0.010	  0.141
           4180	 -0.020	 81.021	  0.003	  0.140
           4181	 -0.014	 80.425	  0.006	  0.140
           4182	 -0.032	 80.574	 -0.009	  0.141
           4183	 -0.012	 79.979	 -0.001	  0.144
           4184	  0.012	 79.979	 -0.004	  0.142
           4185	  0.002	 79.681	 -0.003	  0.143
           4186	 -0.004	 79.383	 -0.003	  0.144
           4187	  0.016	 79.383	 -0.000	  0.141
           4188	  0.006	 79.383	  0.009	  0.143
           4189	  0.050	 79.234	  0.000	  0.143
           4190	  0.042	 79.383	  0.009	  0.143
           4191	  0.056	 79.383	  0.011	  0.144
           4192	  0.064	 80.277	  0.009	  0.140
           4193	  0.078	 81.766	  0.010	  0.141
           4194	  0.080	 83.255	  0.008	  0.140
           4195	  0.102	 85.787	  0.010	  0.141
           4196	  0.112	 87.723	  0.009	  0.140
           4197	  0.144	 89.957	  0.006	  0.142
           4198	  0.130	 91.745	  0.012	  0.142
           4199	  0.144	 94.128	  0.009	  0.141
           4200	  0.186	 96.213	  0.006	  0.141
           4201	  0.188	 99.042	  0.004	  0.138
           4202	  0.174	101.723	  0.002	  0.139
           4203	  0.224	104.255	  0.003	  0.142
           4204	  0.212	107.085	  0.002	  0.140
           4205	  0.218	110.362	  0.004	  0.138
           4206	  0.192	113.340	 -0.000	  0.140
           4207	  0.238	116.468	 -0.002	  0.138
           4208	  0.232	119.000	  0.001	  0.139
           4209	  0.272	121.979	  0.008	  0.138
           4210	  0.276	124.064	  0.013	  0.138
           4211	  0.276	126.000	  0.007	  0.141
           4212	  0.288	128.234	  0.012	  0.140
           4213	  0.288	129.872	  0.010	  0.138
           4214	  0.294	131.511	  0.008	  0.138
           4215	  0.296	132.404	  0.004	  0.138
           4216	  0.264	133.596	  0.011	  0.138
           4217	  0.244	134.042	  0.002	  0.136
           4218	  0.192	134.191	  0.011	  0.138
           4219	  0.170	133.745	  0.006	  0.138
           4220	  0.122	133.298	  0.012	  0.140
           4221	  0.070	133.149	  0.008	  0.138
           4222	  0.038	132.106	  0.008	  0.138
           4223	  0.004	130.915	  0.010	  0.138
           4224	 -0.076	130.170	  0.006	  0.136
           4225	 -0.090	128.830	  0.006	  0.136
           4226	 -0.122	127.787	  0.005	  0.135
           4227	 -0.136	126.447	  0.008	  0.135
           4228	 -0.144	124.808	  0.007	  0.136
           4229	 -0.160	123.468	  0.004	  0.133
           4230	 -0.160	122.128	  0.009	  0.129
           4231	 -0.176	120.489	  0.001	  0.130
           4232	 -0.164	118.851	  0.004	  0.130
           4233	 -0.184	117.213	  0.001	  0.129
           4234	 -0.176	115.872	  0.007	  0.128
           4235	 -0.208	114.234	  0.005	  0.132
           4236	 -0.186	112.745	  0.007	  0.130
           4237	 -0.152	111.106	  0.007	  0.129
           4238	 -0.158	109.915	  0.005	  0.130
           4239	 -0.144	108.128	  0.002	  0.129
           4240	 -0.166	106.638	  0.003	  0.128
           4241	 -0.152	105.298	  0.006	  0.126
           4242	 -0.162	103.660	  0.005	  0.125
           4243	 -0.118	102.617	  0.008	  0.127
           4244	 -0.146	101.277	  0.012	  0.126
           4245	 -0.132	 99.936	  0.005	  0.127
           4246	 -0.132	 98.447	  0.006	  0.122
           4247	 -0.160	 97.404	  0.008	  0.122
           4248	 -0.148	 96.511	  0.007	  0.121
           4249	 -0.144	 95.319	  0.007	  0.121
           4250	 -0.152	 94.277	  0.008	  0.120
           4251	 -0.138	 93.681	  0.008	  0.120
           4252	 -0.138	 92.638	  0.004	  0.117
           4253	 -0.130	 92.191	  0.009	  0.116
           4254	 -0.144	 91.149	  0.006	  0.116
           4255	 -0.146	 90.851	  0.008	  0.115
           4256	 -0.158	 90.255	  0.011	  0.112
           4257	 -0.152	 90.255	  0.006	  0.109
           4258	 -0.144	 89.362	  0.011	  0.110
           4259	 -0.148	 89.064	  0.001	  0.110
           4260	 -0.144	 88.915	  0.005	  0.107
           4261	 -0.140	 88.021	  0.002	  0.107
           4262	 -0.130	 87.723	  0.003	  0.109
           4263	 -0.124	 87.574	  0.003	  0.108
           4264	 -0.092	 87.128	  0.002	  0.105
           4265	 -0.094	 87.425	  0.005	  0.104
           4266	 -0.070	 87.128	  0.005	  0.102
           4267	 -0.094	 87.128	  0.003	  0.100
           4268	 -0.064	 87.128	  0.009	  0.100
           4269	 -0.058	 87.128	  0.007	  0.097
           4270	 -0.062	 87.425	  0.016	  0.094
           4271	 -0.030	 87.723	  0.013	  0.092
           4272	 -0.008	 87.872	  0.021	  0.092
           4273	  0.036	 87.723	  0.013	  0.089
           4274	  0.036	 88.319	  0.014	  0.088
           4275	  0.028	 88.468	  0.017	  0.086
           4276	  0.048	 88.915	  0.002	  0.082
           4277	 -0.000	 89.362	  0.008	  0.081
           4278	  0.032	 89.213	  0.004	  0.081
           4279	  0.012	 89.064	  0.005	  0.080
           4280	 -0.018	 89.511	  0.007	  0.078
           4281	 -0.054	 89.362	  0.005	  0.075
           4282	 -0.096	 89.660	  0.004	  0.072
           4283	 -0.118	 89.511	  0.005	  0.068
           4284	 -0.122	 90.106	  0.009	  0.065
           4285	 -0.130	 90.106	  0.011	  0.060
           4286	 -0.146	 89.808	  0.004	  0.058
           4287	 -0.168	 90.106	  0.011	  0.052
           4288	 -0.168	 90.106	  0.014	  0.048
           4289	 -0.184	 89.957	  0.007	  0.043
           4290	 -0.184	 89.957	  0.015	  0.043
           4291	 -0.166	 89.957	  0.007	  0.037
           4292	 -0.176	 89.808	  0.008	  0.035
           4293	 -0.200	 90.106	  0.006	  0.031
           4294	 -0.192	 90.106	  0.011	  0.029
           4295	 -0.194	 90.255	  0.007	  0.025
           4296	 -0.196	 89.957	  0.009	  0.020
           4297	 -0.192	 89.957	  0.011	  0.017
           4298	 -0.182	 89.660	  0.012	  0.013
           4299	 -0.194	 89.064	  0.012	  0.013
           4300	 -0.176	 89.362	  0.009	  0.009
           4301	 -0.190	 88.915	  0.007	  0.004
           4302	 -0.180	 88.468	  0.008	  0.002
           4303	 -0.164	 88.468	  0.005	 -0.001
           4304	 -0.184	 87.872	  0.004	 -0.004
           4305	 -0.150	 87.574	  0.006	 -0.006
           4306	 -0.136	 87.425	  0.006	 -0.011
           4307	 -0.212	 87.128	  0.009	 -0.017
           4308	 -0.182	 86.681	  0.014	 -0.020
           4309	 -0.208	 86.830	  0.015	 -0.029
           4310	 -0.176	 86.532	  0.009	 -0.032
           4311	 -0.120	 86.383	  0.008	 -0.037
           4312	  0.068	 86.383	  0.012	 -0.040
           4313	  0.284	 85.936	  0.013	 -0.047
           4314	  0.584	 85.787	  0.006	 -0.049
           4315	  0.924	 85.191	  0.007	 -0.056
           4316	  1.250	 85.340	  0.001	 -0.061
           4317	  1.314	 85.340	  0.002	 -0.067
           4318	  1.134	 85.340	  0.003	 -0.072
           4319	  0.690	 84.596	  0.010	 -0.073
           4320	  0.182	 84.149	  0.004	 -0.079
           4321	 -0.270	 84.149	  0.007	 -0.086
           4322	 -0.562	 84.298	  0.004	 -0.089
           4323	 -0.604	 83.702	  0.007	 -0.094
           4324	 -0.634	 83.702	  0.004	 -0.097
           4325	 -0.550	 83.106	  0.014	 -0.100
           4326	 -0.442	 83.106	  0.007	 -0.106
           4327	 -0.358	 82.660	  0.007	 -0.114
           4328	 -0.274	 83.255	  0.005	 -0.121
