'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[00:05:37.336 26/02/1989]',0.186,83.461,-0.028,-0.123
'[00:05:37.340 26/02/1989]',-0.172,83.461,-0.034,-0.125
'[00:05:37.344 26/02/1989]',-0.416,82.385,-0.014,-0.124
'[00:05:37.348 26/02/1989]',-0.670,82.654,-0.018,-0.121
'[00:05:37.352 26/02/1989]',-0.804,81.577,-0.006,-0.122
'[00:05:37.356 26/02/1989]',-0.798,81.038,0.011,-0.122
'[00:05:37.360 26/02/1989]',-0.688,80.769,0.021,-0.120
'[00:05:37.364 26/02/1989]',-0.488,81.308,0.030,-0.123
'[00:05:37.368 26/02/1989]',-0.266,80.769,0.044,-0.117
'[00:05:37.372 26/02/1989]',-0.120,80.231,0.039,-0.119
'[00:05:37.376 26/02/1989]',-0.022,79.154,0.049,-0.116
'[00:05:37.380 26/02/1989]',0.046,79.423,0.040,-0.118
'[00:05:37.384 26/02/1989]',0.078,79.423,0.040,-0.118
'[00:05:37.388 26/02/1989]',0.068,79.154,0.023,-0.118
'[00:05:37.392 26/02/1989]',0.082,79.154,0.027,-0.116
'[00:05:37.396 26/02/1989]',0.090,79.154,0.021,-0.116
'[00:05:37.400 26/02/1989]',0.102,78.615,0.025,-0.116
'[00:05:37.404 26/02/1989]',0.110,78.077,0.023,-0.115
'[00:05:37.408 26/02/1989]',0.110,77.808,0.017,-0.116
'[00:05:37.412 26/02/1989]',0.120,77.808,0.004,-0.118
'[00:05:37.416 26/02/1989]',0.128,77.808,-0.010,-0.114
'[00:05:37.420 26/02/1989]',0.132,78.077,-0.002,-0.114
'[00:05:37.424 26/02/1989]',0.136,77.269,-0.023,-0.116
'[00:05:37.428 26/02/1989]',0.144,76.731,-0.020,-0.112
'[00:05:37.432 26/02/1989]',0.146,76.461,-0.022,-0.113
'[00:05:37.436 26/02/1989]',0.152,76.731,-0.012,-0.116
'[00:05:37.440 26/02/1989]',0.152,76.731,-0.017,-0.118
'[00:05:37.444 26/02/1989]',0.164,75.654,-0.012,-0.112
'[00:05:37.448 26/02/1989]',0.156,76.192,0.004,-0.112
'[00:05:37.452 26/02/1989]',0.178,75.385,-0.004,-0.112
'[00:05:37.456 26/02/1989]',0.174,74.577,0.014,-0.112
'[00:05:37.460 26/02/1989]',0.192,74.846,0.030,-0.110
'[00:05:37.464 26/02/1989]',0.190,75.115,0.030,-0.111
'[00:05:37.468 26/02/1989]',0.198,74.038,0.054,-0.112
'[00:05:37.472 26/02/1989]',0.200,74.577,0.051,-0.114
'[00:05:37.476 26/02/1989]',0.210,74.038,0.043,-0.112
'[00:05:37.480 26/02/1989]',0.218,74.038,0.040,-0.108
'[00:05:37.484 26/02/1989]',0.226,74.038,0.031,-0.106
'[00:05:37.488 26/02/1989]',0.232,73.500,0.031,-0.110
'[00:05:37.492 26/02/1989]',0.236,74.577,0.023,-0.112
'[00:05:37.496 26/02/1989]',0.242,74.846,0.001,-0.112
'[00:05:37.500 26/02/1989]',0.254,75.115,0.031,-0.112
'[00:05:37.504 26/02/1989]',0.264,76.731,0.001,-0.112
'[00:05:37.508 26/02/1989]',0.270,77.269,0.012,-0.108
'[00:05:37.512 26/02/1989]',0.294,78.615,0.014,-0.106
'[00:05:37.516 26/02/1989]',0.288,81.308,-0.001,-0.105
'[00:05:37.520 26/02/1989]',0.304,84.000,-0.012,-0.107
'[00:05:37.524 26/02/1989]',0.310,87.769,-0.008,-0.107
'[00:05:37.528 26/02/1989]',0.320,91.000,-0.012,-0.107
'[00:05:37.532 26/02/1989]',0.332,95.308,-0.003,-0.107
'[00:05:37.536 26/02/1989]',0.356,98.538,-0.009,-0.105
'[00:05:37.540 26/02/1989]',0.360,103.923,-0.008,-0.106
'[00:05:37.544 26/02/1989]',0.378,107.154,-0.023,-0.105
'[00:05:37.548 26/02/1989]',0.380,111.461,-0.023,-0.106
'[00:05:37.552 26/02/1989]',0.394,114.961,-0.004,-0.107
'[00:05:37.556 26/02/1989]',0.392,119.000,0.006,-0.108
'[00:05:37.560 26/02/1989]',0.394,122.500,0.024,-0.109
'[00:05:37.564 26/02/1989]',0.392,126.000,0.043,-0.108
'[00:05:37.568 26/02/1989]',0.384,129.500,0.036,-0.106
'[00:05:37.572 26/02/1989]',0.376,131.923,0.043,-0.104
'[00:05:37.576 26/02/1989]',0.376,133.538,0.037,-0.103
'[00:05:37.580 26/02/1989]',0.364,135.692,0.037,-0.104
'[00:05:37.584 26/02/1989]',0.362,137.308,0.029,-0.101
'[00:05:37.588 26/02/1989]',0.344,138.654,0.027,-0.105
'[00:05:37.592 26/02/1989]',0.332,140.269,0.011,-0.104
'[00:05:37.596 26/02/1989]',0.314,141.077,0.010,-0.105
'[00:05:37.600 26/02/1989]',0.300,141.615,0.007,-0.106
'[00:05:37.604 26/02/1989]',0.280,142.154,0.008,-0.107
'[00:05:37.608 26/02/1989]',0.264,141.615,0.008,-0.104
'[00:05:37.612 26/02/1989]',0.248,140.538,-0.002,-0.106
'[00:05:37.616 26/02/1989]',0.232,140.538,-0.006,-0.107
'[00:05:37.620 26/02/1989]',0.224,139.731,-0.000,-0.100
'[00:05:37.624 26/02/1989]',0.202,139.192,-0.007,-0.101
'[00:05:37.628 26/02/1989]',0.172,137.308,-0.003,-0.103
'[00:05:37.632 26/02/1989]',0.136,137.038,-0.005,-0.103
'[00:05:37.636 26/02/1989]',0.114,135.961,-0.016,-0.100
'[00:05:37.640 26/02/1989]',0.088,135.154,-0.017,-0.106
'[00:05:37.644 26/02/1989]',0.064,133.269,-0.013,-0.102
'[00:05:37.648 26/02/1989]',0.026,132.192,-0.010,-0.103
'[00:05:37.652 26/02/1989]',0.004,131.115,0.003,-0.100
'[00:05:37.656 26/02/1989]',-0.020,129.769,0.001,-0.103
'[00:05:37.660 26/02/1989]',-0.048,129.231,0.015,-0.103
'[00:05:37.664 26/02/1989]',-0.062,128.692,0.026,-0.104
'[00:05:37.668 26/02/1989]',-0.066,126.538,0.029,-0.104
'[00:05:37.672 26/02/1989]',-0.076,126.269,0.035,-0.104
'[00:05:37.676 26/02/1989]',-0.078,125.192,0.038,-0.101
'[00:05:37.680 26/02/1989]',-0.078,124.115,0.046,-0.104
'[00:05:37.684 26/02/1989]',-0.078,123.308,0.039,-0.103
'[00:05:37.688 26/02/1989]',-0.074,122.500,0.047,-0.105
'[00:05:37.692 26/02/1989]',-0.088,121.423,0.031,-0.103
'[00:05:37.696 26/02/1989]',-0.076,120.077,0.024,-0.104
'[00:05:37.700 26/02/1989]',-0.070,119.269,0.006,-0.103
'[00:05:37.704 26/02/1989]',-0.076,117.923,-0.005,-0.104
'[00:05:37.708 26/02/1989]',-0.068,116.577,-0.000,-0.103
'[00:05:37.712 26/02/1989]',-0.048,115.769,-0.005,-0.100
'[00:05:37.716 26/02/1989]',-0.056,115.231,-0.014,-0.102
'[00:05:37.720 26/02/1989]',-0.050,113.884,-0.013,-0.102
'[00:05:37.724 26/02/1989]',-0.040,113.077,-0.010,-0.101
'[00:05:37.728 26/02/1989]',-0.034,111.731,-0.014,-0.100
'[00:05:37.732 26/02/1989]',-0.026,110.654,-0.008,-0.100
'[00:05:37.736 26/02/1989]',-0.030,109.846,-0.001,-0.100
'[00:05:37.740 26/02/1989]',-0.020,107.961,-0.001,-0.100
'[00:05:37.744 26/02/1989]',-0.024,107.154,0.005,-0.101
'[00:05:37.748 26/02/1989]',-0.016,105.808,0.008,-0.097
'[00:05:37.752 26/02/1989]',-0.010,104.192,0.011,-0.096
'[00:05:37.756 26/02/1989]',-0.008,102.846,0.021,-0.098
'[00:05:37.760 26/02/1989]',-0.008,101.769,0.020,-0.095
'[00:05:37.764 26/02/1989]',-0.006,100.423,0.019,-0.096
'[00:05:37.768 26/02/1989]',-0.002,99.346,0.015,-0.093
'[00:05:37.772 26/02/1989]',-0.008,97.731,0.023,-0.096
'[00:05:37.776 26/02/1989]',-0.000,96.115,0.010,-0.093
'[00:05:37.780 26/02/1989]',-0.006,95.308,0.028,-0.092
'[00:05:37.784 26/02/1989]',-0.000,94.231,0.000,-0.094
'[00:05:37.788 26/02/1989]',-0.004,94.231,0.019,-0.094
'[00:05:37.792 26/02/1989]',-0.020,94.231,-0.005,-0.094
'[00:05:37.796 26/02/1989]',-0.008,93.692,0.016,-0.096
'[00:05:37.800 26/02/1989]',-0.016,93.423,-0.002,-0.095
'[00:05:37.804 26/02/1989]',-0.020,93.423,0.008,-0.096
'[00:05:37.808 26/02/1989]',-0.024,92.346,0.003,-0.097
'[00:05:37.812 26/02/1989]',-0.024,92.077,0.006,-0.096
'[00:05:37.816 26/02/1989]',-0.024,91.538,0.004,-0.095
'[00:05:37.820 26/02/1989]',-0.024,91.269,0.003,-0.094
'[00:05:37.824 26/02/1989]',-0.020,91.269,-0.001,-0.093
'[00:05:37.828 26/02/1989]',-0.024,91.000,-0.001,-0.092
'[00:05:37.832 26/02/1989]',-0.016,91.000,0.000,-0.091
'[00:05:37.836 26/02/1989]',-0.024,90.461,-0.002,-0.092
'[00:05:37.840 26/02/1989]',-0.000,90.731,0.001,-0.093
'[00:05:37.844 26/02/1989]',0.004,90.731,0.008,-0.093
'[00:05:37.848 26/02/1989]',-0.000,91.269,0.008,-0.091
'[00:05:37.852 26/02/1989]',0.008,91.000,-0.004,-0.090
'[00:05:37.856 26/02/1989]',0.018,91.000,0.004,-0.092
'[00:05:37.860 26/02/1989]',0.032,90.731,0.021,-0.091
'[00:05:37.864 26/02/1989]',0.054,91.538,0.019,-0.090
'[00:05:37.868 26/02/1989]',0.088,91.269,0.037,-0.090
'[00:05:37.872 26/02/1989]',0.090,91.538,0.024,-0.090
'[00:05:37.876 26/02/1989]',0.118,91.000,0.019,-0.090
'[00:05:37.880 26/02/1989]',0.128,91.538,0.015,-0.087
'[00:05:37.884 26/02/1989]',0.138,91.000,0.012,-0.087
'[00:05:37.888 26/02/1989]',0.144,91.808,0.007,-0.087
'[00:05:37.892 26/02/1989]',0.140,92.077,0.011,-0.087
'[00:05:37.896 26/02/1989]',0.138,92.077,0.004,-0.091
'[00:05:37.900 26/02/1989]',0.134,92.885,0.005,-0.087
'[00:05:37.904 26/02/1989]',0.106,92.885,0.012,-0.089
'[00:05:37.908 26/02/1989]',0.086,93.154,0.009,-0.086
'[00:05:37.912 26/02/1989]',0.040,93.154,0.001,-0.087
'[00:05:37.916 26/02/1989]',0.002,92.615,0.013,-0.088
'[00:05:37.920 26/02/1989]',-0.020,93.154,-0.002,-0.091
'[00:05:37.924 26/02/1989]',-0.042,93.423,-0.002,-0.091
'[00:05:37.928 26/02/1989]',-0.036,92.615,-0.004,-0.089
'[00:05:37.932 26/02/1989]',-0.052,92.885,0.005,-0.087
'[00:05:37.936 26/02/1989]',-0.054,92.077,0.006,-0.088
'[00:05:37.940 26/02/1989]',-0.060,91.808,-0.002,-0.087
'[00:05:37.944 26/02/1989]',-0.048,91.538,0.020,-0.084
'[00:05:37.948 26/02/1989]',-0.072,92.077,0.004,-0.086
'[00:05:37.952 26/02/1989]',-0.068,92.077,0.009,-0.087
'[00:05:37.956 26/02/1989]',-0.062,91.538,0.014,-0.088
'[00:05:37.960 26/02/1989]',-0.062,91.269,0.007,-0.087
'[00:05:37.964 26/02/1989]',-0.066,91.538,0.005,-0.087
'[00:05:37.968 26/02/1989]',-0.064,91.000,0.006,-0.085
'[00:05:37.972 26/02/1989]',-0.054,91.000,0.004,-0.083
'[00:05:37.976 26/02/1989]',-0.064,90.192,0.002,-0.083
'[00:05:37.980 26/02/1989]',-0.060,89.923,-0.000,-0.079
'[00:05:37.984 26/02/1989]',-0.056,89.923,-0.019,-0.083
'[00:05:37.988 26/02/1989]',-0.060,89.654,-0.003,-0.084
'[00:05:37.992 26/02/1989]',-0.054,89.115,-0.013,-0.084
'[00:05:37.996 26/02/1989]',-0.048,89.385,0.017,-0.086
'[00:05:38.000 26/02/1989]',-0.052,89.115,0.011,-0.084
'[00:05:38.004 26/02/1989]',-0.040,89.385,0.011,-0.083
'[00:05:38.008 26/02/1989]',-0.034,88.846,0.004,-0.083
'[00:05:38.012 26/02/1989]',-0.012,88.308,0.001,-0.083
'[00:05:38.016 26/02/1989]',-0.006,88.308,-0.008,-0.084
'[00:05:38.020 26/02/1989]',-0.008,88.308,0.002,-0.083
'[00:05:38.024 26/02/1989]',0.016,88.038,-0.005,-0.084
'[00:05:38.028 26/02/1989]',0.062,87.769,0.010,-0.083
'[00:05:38.032 26/02/1989]',0.166,87.500,0.010,-0.083
'[00:05:38.036 26/02/1989]',0.376,86.692,0.007,-0.080
'[00:05:38.040 26/02/1989]',0.642,86.692,0.003,-0.083
'[00:05:38.044 26/02/1989]',0.978,85.615,0.008,-0.083
'[00:05:38.048 26/02/1989]',0.994,85.885,0.003,-0.082
'[00:05:38.052 26/02/1989]',0.848,84.808,0.005,-0.079
'[00:05:38.056 26/02/1989]',0.512,84.538,-0.014,-0.080
'[00:05:38.060 26/02/1989]',0.042,84.538,-0.003,-0.077
'[00:05:38.064 26/02/1989]',-0.272,84.538,0.010,-0.081
'[00:05:38.068 26/02/1989]',-0.480,84.538,0.008,-0.079
'[00:05:38.072 26/02/1989]',-0.750,84.538,0.010,-0.081
'[00:05:38.076 26/02/1989]',-0.830,83.461,0.012,-0.081
'[00:05:38.080 26/02/1989]',-0.792,84.000,0.003,-0.079
'[00:05:38.084 26/02/1989]',-0.616,82.923,0.005,-0.080
'[00:05:38.088 26/02/1989]',-0.416,82.654,-0.003,-0.079
'[00:05:38.092 26/02/1989]',-0.202,82.385,-0.004,-0.077
'[00:05:38.096 26/02/1989]',-0.086,81.846,0.005,-0.079
'[00:05:38.100 26/02/1989]',0.008,82.385,0.010,-0.079
'[00:05:38.104 26/02/1989]',0.056,81.577,0.006,-0.078
'[00:05:38.108 26/02/1989]',0.064,81.577,0.021,-0.080
'[00:05:38.112 26/02/1989]',0.078,81.038,0.016,-0.077
'[00:05:38.116 26/02/1989]',0.082,81.038,0.016,-0.077
'[00:05:38.120 26/02/1989]',0.100,81.038,0.010,-0.077
'[00:05:38.124 26/02/1989]',0.096,80.500,0.007,-0.076
'[00:05:38.128 26/02/1989]',0.108,80.231,-0.000,-0.076
'[00:05:38.132 26/02/1989]',0.108,80.231,0.013,-0.080
'[00:05:38.136 26/02/1989]',0.122,79.692,-0.004,-0.079
'[00:05:38.140 26/02/1989]',0.132,79.154,0.015,-0.079
'[00:05:38.144 26/02/1989]',0.142,78.346,0.019,-0.080
'[00:05:38.148 26/02/1989]',0.140,78.885,-0.001,-0.079
'[00:05:38.152 26/02/1989]',0.148,78.346,0.022,-0.078
'[00:05:38.156 26/02/1989]',0.152,78.077,0.005,-0.075
'[00:05:38.160 26/02/1989]',0.152,77.538,0.015,-0.077
'[00:05:38.164 26/02/1989]',0.154,78.077,0.009,-0.075
'[00:05:38.168 26/02/1989]',0.168,77.538,0.011,-0.076
'[00:05:38.172 26/02/1989]',0.176,76.461,-0.001,-0.079
'[00:05:38.176 26/02/1989]',0.180,77.269,0.003,-0.075
'[00:05:38.180 26/02/1989]',0.186,76.731,-0.000,-0.077
'[00:05:38.184 26/02/1989]',0.196,77.000,0.001,-0.079
'[00:05:38.188 26/02/1989]',0.194,76.192,-0.002,-0.077
'[00:05:38.192 26/02/1989]',0.204,76.461,-0.001,-0.078
'[00:05:38.196 26/02/1989]',0.208,75.923,0.005,-0.074
'[00:05:38.200 26/02/1989]',0.216,75.923,0.007,-0.077
'[00:05:38.204 26/02/1989]',0.218,75.385,-0.004,-0.074
'[00:05:38.208 26/02/1989]',0.224,75.654,0.011,-0.075
'[00:05:38.212 26/02/1989]',0.238,75.115,-0.009,-0.074
'[00:05:38.216 26/02/1989]',0.236,75.923,0.021,-0.075
'[00:05:38.220 26/02/1989]',0.246,75.923,0.010,-0.078
'[00:05:38.224 26/02/1989]',0.256,76.731,0.026,-0.076
'[00:05:38.228 26/02/1989]',0.270,78.077,0.032,-0.075
'[00:05:38.232 26/02/1989]',0.278,80.500,0.025,-0.074
'[00:05:38.236 26/02/1989]',0.290,82.385,0.015,-0.077
'[00:05:38.240 26/02/1989]',0.304,84.538,0.006,-0.075
'[00:05:38.244 26/02/1989]',0.312,87.769,0.020,-0.074
'[00:05:38.248 26/02/1989]',0.320,91.538,0.010,-0.072
'[00:05:38.252 26/02/1989]',0.340,94.769,0.009,-0.072
'[00:05:38.256 26/02/1989]',0.344,99.346,0.011,-0.075
'[00:05:38.260 26/02/1989]',0.352,103.384,0.010,-0.074
'[00:05:38.264 26/02/1989]',0.370,108.231,-0.003,-0.075
'[00:05:38.268 26/02/1989]',0.388,112.000,0.006,-0.072
'[00:05:38.272 26/02/1989]',0.392,116.308,-0.004,-0.076
'[00:05:38.276 26/02/1989]',0.400,120.615,0.003,-0.074
'[00:05:38.280 26/02/1989]',0.406,123.038,0.004,-0.072
'[00:05:38.284 26/02/1989]',0.400,126.538,0.006,-0.073
'[00:05:38.288 26/02/1989]',0.398,130.038,-0.010,-0.073
'[00:05:38.292 26/02/1989]',0.392,131.923,-0.000,-0.071
'[00:05:38.296 26/02/1989]',0.388,134.615,-0.010,-0.071
'[00:05:38.300 26/02/1989]',0.386,137.308,0.003,-0.068
'[00:05:38.304 26/02/1989]',0.374,139.192,0.013,-0.067
'[00:05:38.308 26/02/1989]',0.354,140.269,0.011,-0.067
'[00:05:38.312 26/02/1989]',0.352,140.538,0.022,-0.067
'[00:05:38.316 26/02/1989]',0.336,142.154,0.013,-0.070
'[00:05:38.320 26/02/1989]',0.328,142.692,0.010,-0.070
'[00:05:38.324 26/02/1989]',0.306,143.231,0.004,-0.073
'[00:05:38.328 26/02/1989]',0.294,143.231,0.010,-0.069
'[00:05:38.332 26/02/1989]',0.276,143.500,0.019,-0.069
'[00:05:38.336 26/02/1989]',0.264,142.692,0.024,-0.068
'[00:05:38.340 26/02/1989]',0.236,141.884,0.019,-0.069
'[00:05:38.344 26/02/1989]',0.222,141.346,0.029,-0.067
'[00:05:38.348 26/02/1989]',0.178,140.538,0.015,-0.069
'[00:05:38.352 26/02/1989]',0.164,139.731,0.015,-0.067
'[00:05:38.356 26/02/1989]',0.128,138.654,0.010,-0.067
'[00:05:38.360 26/02/1989]',0.098,136.769,0.015,-0.067
'[00:05:38.364 26/02/1989]',0.066,136.231,0.008,-0.071
'[00:05:38.368 26/02/1989]',0.046,136.231,0.015,-0.067
'[00:05:38.372 26/02/1989]',0.008,135.154,0.003,-0.070
'[00:05:38.376 26/02/1989]',-0.008,133.538,0.004,-0.067
'[00:05:38.380 26/02/1989]',-0.040,131.923,0.008,-0.068
'[00:05:38.384 26/02/1989]',-0.050,130.846,-0.000,-0.067
'[00:05:38.388 26/02/1989]',-0.062,130.038,0.018,-0.067
'[00:05:38.392 26/02/1989]',-0.076,128.423,0.008,-0.067
'[00:05:38.396 26/02/1989]',-0.072,127.346,-0.001,-0.068
'[00:05:38.400 26/02/1989]',-0.080,127.077,0.007,-0.069
'[00:05:38.404 26/02/1989]',-0.086,126.538,0.001,-0.068
'[00:05:38.408 26/02/1989]',-0.082,125.192,-0.002,-0.068
'[00:05:38.412 26/02/1989]',-0.078,124.115,0.015,-0.068
'[00:05:38.416 26/02/1989]',-0.080,123.038,0.014,-0.067
'[00:05:38.420 26/02/1989]',-0.074,121.154,0.011,-0.066
'[00:05:38.424 26/02/1989]',-0.072,120.615,0.009,-0.067
'[00:05:38.428 26/02/1989]',-0.064,119.000,0.009,-0.066
'[00:05:38.432 26/02/1989]',-0.064,119.808,0.005,-0.066
'[00:05:38.436 26/02/1989]',-0.056,118.461,-0.008,-0.067
'[00:05:38.440 26/02/1989]',-0.048,117.115,0.003,-0.066
'[00:05:38.444 26/02/1989]',-0.052,116.577,0.010,-0.066
'[00:05:38.448 26/02/1989]',-0.046,115.500,0.011,-0.068
'[00:05:38.452 26/02/1989]',-0.050,113.615,0.015,-0.065
'[00:05:38.456 26/02/1989]',-0.036,113.077,0.008,-0.064
'[00:05:38.460 26/02/1989]',-0.038,111.192,0.003,-0.063
'[00:05:38.464 26/02/1989]',-0.036,110.384,-0.006,-0.065
'[00:05:38.468 26/02/1989]',-0.016,108.500,-0.003,-0.064
'[00:05:38.472 26/02/1989]',-0.010,107.423,-0.004,-0.063
'[00:05:38.476 26/02/1989]',-0.012,106.077,-0.006,-0.061
'[00:05:38.480 26/02/1989]',-0.008,105.000,0.008,-0.060
'[00:05:38.484 26/02/1989]',-0.000,103.654,0.008,-0.061
'[00:05:38.488 26/02/1989]',-0.006,102.308,0.003,-0.061
'[00:05:38.492 26/02/1989]',-0.004,101.231,0.013,-0.059
'[00:05:38.496 26/02/1989]',-0.008,99.615,0.006,-0.059
'[00:05:38.500 26/02/1989]',-0.008,98.269,-0.002,-0.058
'[00:05:38.504 26/02/1989]',-0.012,96.654,0.006,-0.061
'[00:05:38.508 26/02/1989]',-0.008,95.846,0.004,-0.059
'[00:05:38.512 26/02/1989]',-0.014,96.115,-0.012,-0.059
'[00:05:38.516 26/02/1989]',-0.018,96.385,0.016,-0.061
'[00:05:38.520 26/02/1989]',-0.020,95.038,-0.002,-0.061
'[00:05:38.524 26/02/1989]',-0.018,94.769,0.016,-0.062
'[00:05:38.528 26/02/1989]',-0.020,94.231,0.007,-0.062
'[00:05:38.532 26/02/1989]',-0.028,94.231,0.013,-0.060
'[00:05:38.536 26/02/1989]',-0.018,93.961,0.010,-0.060
'[00:05:38.540 26/02/1989]',-0.032,94.231,0.015,-0.059
'[00:05:38.544 26/02/1989]',-0.024,93.692,0.011,-0.059
'[00:05:38.548 26/02/1989]',-0.034,93.154,0.013,-0.058
'[00:05:38.552 26/02/1989]',-0.024,93.154,-0.001,-0.059
'[00:05:38.556 26/02/1989]',-0.030,92.615,0.006,-0.059
'[00:05:38.560 26/02/1989]',-0.024,93.154,0.008,-0.060
'[00:05:38.564 26/02/1989]',-0.012,93.423,0.008,-0.059
'[00:05:38.568 26/02/1989]',0.002,93.154,0.006,-0.058
'[00:05:38.572 26/02/1989]',-0.004,93.423,0.010,-0.056
'[00:05:38.576 26/02/1989]',0.002,93.154,0.006,-0.058
'[00:05:38.580 26/02/1989]',-0.000,94.231,0.008,-0.058
'[00:05:38.584 26/02/1989]',0.016,94.231,0.003,-0.059
'[00:05:38.588 26/02/1989]',0.018,94.231,0.001,-0.055
'[00:05:38.592 26/02/1989]',0.042,93.423,0.005,-0.055
'[00:05:38.596 26/02/1989]',0.074,93.692,-0.019,-0.055
'[00:05:38.600 26/02/1989]',0.084,94.231,-0.013,-0.055
'[00:05:38.604 26/02/1989]',0.104,94.500,-0.006,-0.058
'[00:05:38.608 26/02/1989]',0.108,95.308,-0.001,-0.054
'[00:05:38.612 26/02/1989]',0.112,94.769,0.014,-0.055
'[00:05:38.616 26/02/1989]',0.122,94.500,0.009,-0.055
'[00:05:38.620 26/02/1989]',0.138,94.769,0.005,-0.055
'[00:05:38.624 26/02/1989]',0.130,95.038,-0.002,-0.055
'[00:05:38.628 26/02/1989]',0.134,94.769,0.006,-0.052
'[00:05:38.632 26/02/1989]',0.104,95.038,-0.000,-0.055
'[00:05:38.636 26/02/1989]',0.080,95.577,0.004,-0.053
'[00:05:38.640 26/02/1989]',0.040,95.308,-0.002,-0.050
'[00:05:38.644 26/02/1989]',0.006,94.769,0.001,-0.053
'[00:05:38.648 26/02/1989]',-0.020,95.038,-0.007,-0.051
'[00:05:38.652 26/02/1989]',-0.028,94.769,0.003,-0.051
'[00:05:38.656 26/02/1989]',-0.046,94.769,0.005,-0.055
'[00:05:38.660 26/02/1989]',-0.056,95.038,0.009,-0.053
'[00:05:38.664 26/02/1989]',-0.064,94.231,0.001,-0.051
'[00:05:38.668 26/02/1989]',-0.066,94.231,0.002,-0.051
'[00:05:38.672 26/02/1989]',-0.064,94.231,-0.015,-0.048
'[00:05:38.676 26/02/1989]',-0.066,93.961,0.004,-0.051
'[00:05:38.680 26/02/1989]',-0.056,93.423,-0.009,-0.049
'[00:05:38.684 26/02/1989]',-0.056,93.154,0.009,-0.048
'[00:05:38.688 26/02/1989]',-0.068,93.154,0.006,-0.051
'[00:05:38.692 26/02/1989]',-0.068,93.154,-0.003,-0.049
'[00:05:38.696 26/02/1989]',-0.064,92.885,0.001,-0.049
'[00:05:38.700 26/02/1989]',-0.070,92.615,0.008,-0.048
'[00:05:38.704 26/02/1989]',-0.064,92.077,0.001,-0.048
'[00:05:38.708 26/02/1989]',-0.066,92.077,0.012,-0.048
'[00:05:38.712 26/02/1989]',-0.054,91.538,0.011,-0.048
'[00:05:38.716 26/02/1989]',-0.064,91.808,0.001,-0.048
'[00:05:38.720 26/02/1989]',-0.052,91.000,-0.003,-0.048
'[00:05:38.724 26/02/1989]',-0.050,91.000,0.009,-0.048
'[00:05:38.728 26/02/1989]',-0.042,90.461,0.006,-0.048
'[00:05:38.732 26/02/1989]',-0.040,89.923,0.012,-0.047
'[00:05:38.736 26/02/1989]',-0.038,89.923,0.019,-0.048
'[00:05:38.740 26/02/1989]',-0.032,89.654,0.012,-0.048
'[00:05:38.744 26/02/1989]',-0.006,88.846,0.016,-0.047
'[00:05:38.748 26/02/1989]',-0.022,89.115,0.010,-0.048
'[00:05:38.752 26/02/1989]',0.012,88.308,0.012,-0.046
'[00:05:38.756 26/02/1989]',0.048,88.038,0.004,-0.047
'[00:05:38.760 26/02/1989]',0.132,87.769,-0.002,-0.044
'[00:05:38.764 26/02/1989]',0.318,87.231,0.004,-0.043
'[00:05:38.768 26/02/1989]',0.546,87.500,0.006,-0.043
'[00:05:38.772 26/02/1989]',0.912,87.500,-0.009,-0.047
'[00:05:38.776 26/02/1989]',1.024,86.692,0.003,-0.046
'[00:05:38.780 26/02/1989]',0.840,86.961,0.011,-0.042
'[00:05:38.784 26/02/1989]',0.598,86.692,0.019,-0.045
'[00:05:38.788 26/02/1989]',0.128,86.423,0.018,-0.043
'[00:05:38.792 26/02/1989]',-0.230,85.885,0.002,-0.041
'[00:05:38.796 26/02/1989]',-0.480,85.885,0.004,-0.044
'[00:05:38.800 26/02/1989]',-0.718,85.615,-0.001,-0.043
'[00:05:38.804 26/02/1989]',-0.842,85.077,-0.008,-0.043
'[00:05:38.808 26/02/1989]',-0.832,85.615,0.010,-0.041
'[00:05:38.812 26/02/1989]',-0.700,84.538,0.002,-0.041
'[00:05:38.816 26/02/1989]',-0.480,84.538,0.006,-0.042
'[00:05:38.820 26/02/1989]',-0.256,84.000,0.011,-0.041
'[00:05:38.824 26/02/1989]',-0.116,83.731,0.001,-0.039
'[00:05:38.828 26/02/1989]',-0.008,83.461,0.007,-0.039
'[00:05:38.832 26/02/1989]',0.048,83.461,-0.002,-0.039
'[00:05:38.836 26/02/1989]',0.078,83.192,0.003,-0.039
'[00:05:38.840 26/02/1989]',0.066,82.385,0.021,-0.039
'[00:05:38.844 26/02/1989]',0.092,81.308,0.002,-0.039
'[00:05:38.848 26/02/1989]',0.094,81.577,0.018,-0.039
'[00:05:38.852 26/02/1989]',0.118,81.577,0.001,-0.039
'[00:05:38.856 26/02/1989]',0.114,81.038,0.003,-0.039
'[00:05:38.860 26/02/1989]',0.128,80.500,0.004,-0.035
'[00:05:38.864 26/02/1989]',0.130,80.231,0.006,-0.039
'[00:05:38.868 26/02/1989]',0.142,80.500,0.009,-0.035
'[00:05:38.872 26/02/1989]',0.144,80.231,0.006,-0.035
'[00:05:38.876 26/02/1989]',0.154,79.423,0.002,-0.032
'[00:05:38.880 26/02/1989]',0.156,78.885,0.003,-0.033
'[00:05:38.884 26/02/1989]',0.168,79.154,-0.003,-0.034
'[00:05:38.888 26/02/1989]',0.164,79.154,0.003,-0.032
'[00:05:38.892 26/02/1989]',0.170,78.615,-0.001,-0.031
